"","HHID_panel","tempo","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_ISR_b","cat_expenses_b","income2010","DSR2010","assets2010","DAR2010","ISR2010","ihs_ISR2010","ihs_DAR2010","ihs_DSR2010","ihs_income2010","ihs_assets2010","income2016","DSR2016","assets2016","DAR2016","ISR2016","ihs_ISR2016","ihs_DAR2016","ihs_DSR2016","ihs_income2016","ihs_assets2016","income2020","DSR2020","assets2020","DAR2020","ISR2020","ihs_ISR2020","ihs_DAR2020","ihs_DSR2020","ihs_income2020","ihs_assets2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"54","ELA37",1,"Dec","Inc","Inc","Dec","Inc","Sta",66,0.10998484,280,0.039285716,0.014530304,3.3705657,4.3641701,5.3935103,11.790557,13.235692,34.810127,0.52172673,58.987339,1.0731117,0.10434534,5.3408761,7.6714654,6.9502921,11.150811,11.678226,52.29348,0.21192375,72.065224,0.54395169,0.00021801091,0.21631987,6.9920082,6.0493793,11.557775,11.878474,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"55","ELA37",2,"Inc","Dec","Dec","Inc","Dec","Inc",66,0.10998484,280,0.039285716,0.014530304,3.3705657,4.3641701,5.3935103,11.790557,13.235692,34.810127,0.52172673,58.987339,1.0731117,0.10434534,5.3408761,7.6714654,6.9502921,11.150811,11.678226,52.29348,0.21192375,72.065224,0.54395169,0.00021801091,0.21631987,6.9920082,6.0493793,11.557775,11.878474,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"56","ELA38",1,"Dec","Dec","Dec","Dec","Dec","Sta",71,0.26056337,233,0.66523606,0.021126758,3.7442472,7.1932898,6.2559972,11.863583,13.051941,46.848099,0.05674142,120.82278,0.20443165,0.0040529589,2.1074777,6.0133867,4.7317295,11.447813,12.395227,154.07608,0.074324675,209.89131,0.44118074,0.022473769,3.8059907,6.7826033,5.0016356,12.638349,12.947493,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","5"
"57","ELA38",2,"Inc","Inc","Inc","Inc","Inc","Dec",71,0.26056337,233,0.66523606,0.021126758,3.7442472,7.1932898,6.2559972,11.863583,13.051941,46.848099,0.05674142,120.82278,0.20443165,0.0040529589,2.1074777,6.0133867,4.7317295,11.447813,12.395227,154.07608,0.074324675,209.89131,0.44118074,0.022473769,3.8059907,6.7826033,5.0016356,12.638349,12.947493,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"58","ELA39",1,"Inc","Inc","Inc","Sta","Inc","Inc",167,0.015239523,174,0.27873564,0.015239523,3.4181142,6.3234143,3.4181142,12.718896,12.759957,162.78482,0.33582392,873.98737,0.49977839,0.070731342,4.952086,6.9073129,6.5097365,12.693332,14.373968,12.472827,2.8490787,319.45651,0.30802315,1.1622763,7.7512832,6.4233246,8.6478977,10.124454,13.367523,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"59","ELA39",2,"Dec","Dec","Inc","Dec","Inc","Dec",167,0.015239523,174,0.27873564,0.015239523,3.4181142,6.3234143,3.4181142,12.718896,12.759957,162.78482,0.33582392,873.98737,0.49977839,0.070731342,4.952086,6.9073129,6.5097365,12.693332,14.373968,12.472827,2.8490787,319.45651,0.30802315,1.1622763,7.7512832,6.4233246,8.6478977,10.124454,13.367523,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","5"
"60","ELA4",1,"Dec","Inc","Dec","Inc","Dec","Dec",95,0.4294737,254.5,0.14931238,0.12947369,5.5566397,5.6991992,6.7557092,12.154779,13.140203,177.8481,0.030680768,81.012657,1.0936563,0.028201889,4.0328503,7.6904292,4.1170487,12.781833,11.995508,165.76086,0.085501373,228.80435,0.67656058,0.029211575,4.0680051,7.2101698,5.1417136,12.711449,13.03377,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"61","ELA4",2,"Inc","Dec","Inc","Sta","Sta","Inc",95,0.4294737,254.5,0.14931238,0.12947369,5.5566397,5.6991992,6.7557092,12.154779,13.140203,177.8481,0.030680768,81.012657,1.0936563,0.028201889,4.0328503,7.6904292,4.1170487,12.781833,11.995508,165.76086,0.085501373,228.80435,0.67656058,0.029211575,4.0680051,7.2101698,5.1417136,12.711449,13.03377,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Sta","4"
"62","ELA40",1,"Dec","Inc","Inc","Dec","Inc","Inc",81.599998,0.15644608,404.5,0.29913473,0.13193627,5.5754805,6.3940439,5.7458687,12.002731,13.603554,17.468355,3.8120818,305.06329,0.8437593,1.7986356,8.1879311,7.4310145,8.9390783,10.461293,13.321422,95.86956,0.21382943,169.72826,1.264374,0.018457321,3.6093414,7.8354797,6.0583315,12.163891,12.735101,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"63","ELA40",2,"Dec","Inc","Dec","Inc","Dec","Dec",81.599998,0.15644608,404.5,0.29913473,0.13193627,5.5754805,6.3940439,5.7458687,12.002731,13.603554,17.468355,3.8120818,305.06329,0.8437593,1.7986356,8.1879311,7.4310145,8.9390783,10.461293,13.321422,95.86956,0.21382943,169.72826,1.264374,0.018457321,3.6093414,7.8354797,6.0583315,12.163891,12.735101,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"64","ELA41",1,"Sta","Dec","Dec","Dec","Dec","Inc",103,1.6171299,255,1.2745098,0.39944762,6.6832314,7.8434644,8.0815554,12.235631,13.142166,17.990505,0.46284321,241.77216,0.33254451,0.064926557,4.8664632,6.4999232,6.8305368,10.490746,13.088899,26.141304,1.1468736,223.04347,0.48645225,0.12958261,5.5574808,6.8802872,7.7379422,10.864419,13.008269,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"65","ELA41",2,"Sta","Inc","Inc","Inc","Inc","Dec",103,1.6171299,255,1.2745098,0.39944762,6.6832314,7.8434644,8.0815554,12.235631,13.142166,17.990505,0.46284321,241.77216,0.33254451,0.064926557,4.8664632,6.4999232,6.8305368,10.490746,13.088899,26.141304,1.1468736,223.04347,0.48645225,0.12958261,5.5574808,6.8802872,7.7379422,10.864419,13.008269,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"66","ELA42",1,"Dec","Inc","Inc","Dec","Inc","Inc",51,0.59421569,273.5,0.17915905,0.16284314,5.785944,5.8814287,7.0803905,11.532728,13.212204,32.278481,0.89368039,181.96202,1.3013705,0.67779481,7.2119923,7.8643208,7.4884958,11.075303,12.804701,87.228264,0.56729668,624.34784,0.27164346,0.0080554327,2.7833245,6.2976408,7.0340304,12.069431,14.03761,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"67","ELA42",2,"Inc","Dec","Dec","Inc","Dec","Sta",51,0.59421569,273.5,0.17915905,0.16284314,5.785944,5.8814287,7.0803905,11.532728,13.212204,32.278481,0.89368039,181.96202,1.3013705,0.67779481,7.2119923,7.8643208,7.4884958,11.075303,12.804701,87.228264,0.56729668,624.34784,0.27164346,0.0080554327,2.7833245,6.2976408,7.0340304,12.069431,14.03761,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"68","ELA43",1,"Inc","Sta","Inc","Sta","Inc","Inc",79,0.4101266,177,0.6214689,0.09367089,5.2329631,7.1252337,6.7096148,11.97035,12.777052,86.48101,0.54849529,786.20251,0.62223154,0.43555108,6.7697606,7.1264601,7.0003266,12.060827,14.268117,116.00543,0.13492621,1142.6086,0.25695589,0.0093698762,2.9334824,6.2420554,5.5978889,12.35454,14.641972,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Sta","4"
"69","ELA43",2,"Inc","Dec","Dec","Inc","Dec","Sta",79,0.4101266,177,0.6214689,0.09367089,5.2329631,7.1252337,6.7096148,11.97035,12.777052,86.48101,0.54849529,786.20251,0.62223154,0.43555108,6.7697606,7.1264601,7.0003266,12.060827,14.268117,116.00543,0.13492621,1142.6086,0.25695589,0.0093698762,2.9334824,6.2420554,5.5978889,12.35454,14.641972,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"70","ELA44",1,"Dec","Inc","Dec","Inc","Dec","Inc",23,1.2563044,315.5,0.20602219,0.16934782,5.8251104,6.0211368,7.8290772,10.736397,13.355062,83.544304,0.037878789,13.670886,0.92898148,0,0,7.5272365,4.3277125,12.026279,10.216171,64.130432,0.08966051,316.68478,0.13041359,0.08966051,5.1892085,5.5638728,5.1892085,11.761822,13.358809,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"71","ELA44",2,"Inc","Dec","Inc","Dec","Sta","Inc",23,1.2563044,315.5,0.20602219,0.16934782,5.8251104,6.0211368,7.8290772,10.736397,13.355062,83.544304,0.037878789,13.670886,0.92898148,0,0,7.5272365,4.3277125,12.026279,10.216171,64.130432,0.08966051,316.68478,0.13041359,0.08966051,5.1892085,5.5638728,5.1892085,11.761822,13.358809,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"72","ELA45",1,"Inc","Inc","Inc","Dec","Dec","Inc",69,0.13295397,164,0.26707315,0.10396848,5.3372579,6.2806735,5.5831642,11.835009,12.700768,41.772152,0.68355644,219.68355,0.42970902,0.06818182,4.915379,6.7562566,7.2204571,11.333133,12.993091,57.717388,0.70650172,300.21741,0.48231715,0.19185647,5.9499016,6.8717504,7.2534733,11.656461,13.305409,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"73","ELA45",2,"Inc","Inc","Sta","Inc","Inc","Dec",69,0.13295397,164,0.26707315,0.10396848,5.3372579,6.2806735,5.5831642,11.835009,12.700768,41.772152,0.68355644,219.68355,0.42970902,0.06818182,4.915379,6.7562566,7.2204571,11.333133,12.993091,57.717388,0.70650172,300.21741,0.48231715,0.19185647,5.9499016,6.8717504,7.2534733,11.656461,13.305409,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","3"
"74","ELA47",2,"Inc","Sta","Inc","Dec","Inc","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.524048,0.13621211,137.59494,1.2885648,0.031433564,4.1412764,7.8544316,5.6073742,11.687283,12.525217,7.0652175,42.513439,292.66306,1.3831606,28.038502,10.934481,7.9252739,11.350722,9.5560865,13.279924,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","3"
"75","ELA48",2,"Inc","Dec","Inc","Inc","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.62025,0.040904112,216.99367,1.3562608,0.040904112,4.4045272,7.9056339,4.4045272,12.465511,12.980771,166.46739,0.12449826,487.5,0.36779487,0.018817289,3.6286285,6.6006742,5.5174551,12.715702,13.790193,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","2"
"76","ELA49",1,"Dec","Inc","Dec","Inc","Dec","Sta",68,0.31470776,193,0.36269429,0.090938851,5.2033648,6.5867095,6.4447942,11.82041,12.863593,97.468353,0.085478343,7.7848101,4.4702439,0.0052365209,2.3577993,9.0983458,5.1414442,12.18043,9.6530771,141.19565,0.054226387,160.70653,0.21281029,0.02823329,4.0339622,6.0535536,4.6863999,12.551049,12.680482,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"77","ELA49",2,"Inc","Dec","Dec","Inc","Inc","Dec",68,0.31470776,193,0.36269429,0.090938851,5.2033648,6.5867095,6.4447942,11.82041,12.863593,97.468353,0.085478343,7.7848101,4.4702439,0.0052365209,2.3577993,9.0983458,5.1414442,12.18043,9.6530771,141.19565,0.054226387,160.70653,0.21281029,0.02823329,4.0339622,6.0535536,4.6863999,12.551049,12.680482,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"78","ELA5",1,"Dec","Inc","Dec","Sta","Dec","Dec",133.2,0.50287986,391.5,0.99616849,0.12410817,5.514317,7.597064,6.9134994,12.492754,13.570888,135.44302,0.26146245,33.734177,3.2430019,0.046857346,4.540369,8.7774019,6.2594414,12.509454,11.119414,44.565216,0.11025603,319.07608,0.12786919,0.11025603,5.3959732,5.5441704,5.3959732,11.397856,13.366332,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"79","ELA5",2,"Inc","Dec","Dec","Dec","Inc","Inc",133.2,0.50287986,391.5,0.99616849,0.12410817,5.514317,7.597064,6.9134994,12.492754,13.570888,135.44302,0.26146245,33.734177,3.2430019,0.046857346,4.540369,8.7774019,6.2594414,12.509454,11.119414,44.565216,0.11025603,319.07608,0.12786919,0.11025603,5.3959732,5.5441704,5.3959732,11.397856,13.366332,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"80","ELA50",1,"Inc","Dec","Inc","Dec","Inc","Dec",118,0.030762713,141,0.30496454,0.030762713,4.1197147,6.4133453,4.1197147,12.371587,12.549663,63.164558,0.12738162,272.65823,0.14413649,0.078702174,5.0588584,5.6639199,5.54035,11.746646,13.209122,294.42935,0.069972061,424.07608,0.21623477,0.011776899,3.1610847,6.0695171,4.9412942,13.285941,13.650815,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"81","ELA50",2,"Inc","Inc","Dec","Inc","Dec","Inc",118,0.030762713,141,0.30496454,0.030762713,4.1197147,6.4133453,4.1197147,12.371587,12.549663,63.164558,0.12738162,272.65823,0.14413649,0.078702174,5.0588584,5.6639199,5.54035,11.746646,13.209122,294.42935,0.069972061,424.07608,0.21623477,0.011776899,3.1610847,6.0695171,4.9412942,13.285941,13.650815,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"82","ELA51",2,"Sta","Dec","Dec","Inc","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.05063,0.13106619,286.70886,0.20334215,0.036581554,4.2928782,6.0080433,5.5688643,12.24578,13.25937,253.30434,0.0073673669,288.20651,0.092988871,0,0,5.225656,2.694782,13.135494,13.26458,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","4"
"83","ELA52",1,"Dec","Inc","Dec","Inc","Dec","Inc",68,0.52360368,203,0.2955665,0.26937529,6.2892561,6.3820438,6.9538832,11.82041,12.914108,116.4557,0.22738171,32.34177,1.3109982,0,0,7.8716912,6.119782,12.358414,11.077262,38.04348,0.30227742,211.25,0.17278107,0,0,5.845181,6.4044952,11.239633,12.953945,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"84","ELA52",2,"Inc","Dec","Inc","Dec","Sta","Dec",68,0.52360368,203,0.2955665,0.26937529,6.2892561,6.3820438,6.9538832,11.82041,12.914108,116.4557,0.22738171,32.34177,1.3109982,0,0,7.8716912,6.119782,12.358414,11.077262,38.04348,0.30227742,211.25,0.17278107,0,0,5.845181,6.4044952,11.239633,12.953945,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"85","ELA6",1,"Sta","Dec","Inc","Dec","Inc","Inc",88,0.0068181823,132,0.31818181,0.0068181823,2.6180751,6.4557729,2.6180751,12.078239,12.483705,14.303798,0.81186175,141.01266,0.16381508,0.13590723,5.6051331,5.7918949,7.3924775,10.261428,12.549752,15.48913,3.9421368,235.32608,0.40412009,1.098606,7.6949449,6.6948609,8.9726257,10.341041,13.061874,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"86","ELA6",2,"Inc","Inc","Inc","Sta","Inc","Dec",88,0.0068181823,132,0.31818181,0.0068181823,2.6180751,6.4557729,2.6180751,12.078239,12.483705,14.303798,0.81186175,141.01266,0.16381508,0.13590723,5.6051331,5.7918949,7.3924775,10.261428,12.549752,15.48913,3.9421368,235.32608,0.40412009,1.098606,7.6949449,6.6948609,8.9726257,10.341041,13.061874,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"87","ELA7",1,"Dec","Inc","Dec","Dec","Inc","Sta",92,0.078043476,127,0.18110237,0.0019565218,1.4240206,5.8922172,5.0504541,12.122691,12.445089,56.962025,0.042256065,106.96203,0.57964498,0.042256065,4.4370351,7.0555639,4.4370351,11.643288,12.273376,65.434784,0.11088188,147.82608,0.6162647,0,0,7.1168246,5.4016328,11.781957,12.596939,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"88","ELA7",2,"Inc","Sta","Inc","Inc","Dec","Inc",92,0.078043476,127,0.18110237,0.0019565218,1.4240206,5.8922172,5.0504541,12.122691,12.445089,56.962025,0.042256065,106.96203,0.57964498,0.042256065,4.4370351,7.0555639,4.4370351,11.643288,12.273376,65.434784,0.11088188,147.82608,0.6162647,0,0,7.1168246,5.4016328,11.781957,12.596939,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Inc","3"
"89","ELA8",1,"Dec","Inc","Inc","Dec","Inc","Inc",75,0.2648381,261.5,0.095602296,0.03927033,4.3637786,5.2533712,6.2722692,11.91839,13.167336,8.7341776,2.670646,102.78481,0.56720448,0.9973976,7.5982971,7.0338678,8.5832233,9.7681465,12.23354,14.086957,3.1407936,173.15218,0.66531068,0.51119637,6.9299021,7.1934018,8.7453775,10.246152,12.755074,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"90","ELA8",2,"Inc","Inc","Inc","Inc","Dec","Dec",75,0.2648381,261.5,0.095602296,0.03927033,4.3637786,5.2533712,6.2722692,11.91839,13.167336,8.7341776,2.670646,102.78481,0.56720448,0.9973976,7.5982971,7.0338678,8.5832233,9.7681465,12.23354,14.086957,3.1407936,173.15218,0.66531068,0.51119637,6.9299021,7.1934018,8.7453775,10.246152,12.755074,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"91","ELA9",1,"Inc","Inc","Inc","Dec","Inc","Dec",130,0.01726923,111,0.37837836,0.01726923,3.5429108,6.6290436,3.5429108,12.468437,12.310432,25.822784,0.38560686,139.74684,0.48945653,0.064267807,4.8562665,6.8864441,6.6479673,10.85216,12.540735,33.913044,1.8997922,146.73914,0.29303703,0.79146039,7.3670273,6.3734488,8.2426472,11.124702,12.589559,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"92","ELA9",2,"Sta","Dec","Inc","Inc","Inc","Inc",130,0.01726923,111,0.37837836,0.01726923,3.5429108,6.6290436,3.5429108,12.468437,12.310432,25.822784,0.38560686,139.74684,0.48945653,0.064267807,4.8562665,6.8864441,6.6479673,10.85216,12.540735,33.913044,1.8997922,146.73914,0.29303703,0.79146039,7.3670273,6.3734488,8.2426472,11.124702,12.589559,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"93","GOV1",2,"Dec","Dec","Dec","Dec","Dec","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.08861,0.29574364,343.35443,0.70976222,0.28665277,6.3514218,7.2580776,6.3826432,12.719427,13.439666,97.010872,0.028011203,305.43478,0.010476869,0,0,3.0445869,4.0260701,12.175726,13.322639,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","5"
"94","GOV11",1,"Inc","Inc","Dec","Inc","Inc","Inc",36.5,0.90193063,177,0.33898309,0.29813576,6.3906989,6.5190997,7.497685,11.198215,12.777052,114.24051,0.34489572,899.55701,0.51914442,0.32966283,6.49122,6.9453301,6.5363913,12.339209,14.402805,248.96739,0.022076037,168.4239,0.88645381,0.022076037,3.7881525,7.4803767,3.7881525,13.118224,12.727386,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"95","GOV11",2,"Dec","Inc","Dec","Inc","Dec","Dec",36.5,0.90193063,177,0.33898309,0.29813576,6.3906989,6.5190997,7.497685,11.198215,12.777052,114.24051,0.34489572,899.55701,0.51914442,0.32966283,6.49122,6.9453301,6.5363913,12.339209,14.402805,248.96739,0.022076037,168.4239,0.88645381,0.022076037,3.7881525,7.4803767,3.7881525,13.118224,12.727386,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"96","GOV12",2,"Dec","Dec","Dec","Sta","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.886078,0.73816282,443.6709,0.45619401,0.17034529,5.8309832,6.8160667,7.2973123,11.606162,13.695986,50.869564,0.058760688,235.59782,0.12606229,0,0,5.5299392,4.7666926,11.530168,13.063028,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","4"
"97","GOV13",1,"Dec","Inc","Dec","Dec","Inc","Dec",80,0.74000001,730.5,0.19575635,0.1025,5.3230338,5.9700246,7.299798,11.982929,14.194632,59.493671,0.24562591,98.101265,0.58001292,0.20307273,6.0067172,7.0561981,6.1969609,11.686772,12.186903,195.65218,0.14891881,103.80434,1.7012776,0.11789406,5.4629517,8.1322823,5.6965599,12.877241,12.24341,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"98","GOV13",2,"Sta","Inc","Dec","Inc","Dec","Dec",80,0.74000001,730.5,0.19575635,0.1025,5.3230338,5.9700246,7.299798,11.982929,14.194632,59.493671,0.24562591,98.101265,0.58001292,0.20307273,6.0067172,7.0561981,6.1969609,11.686772,12.186903,195.65218,0.14891881,103.80434,1.7012776,0.11789406,5.4629517,8.1322823,5.6965599,12.877241,12.24341,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","4"
"99","GOV14",1,"Inc","Inc","Dec","Inc","Dec","Inc",118,0.21110192,171,0.5847953,0.11242593,5.4154615,7.0644097,6.0454936,12.371587,12.742566,211.77216,0.057146057,757.40503,1.1773094,0.057146057,4.7388339,7.7641344,4.7388339,12.956413,14.230801,27.065216,0.010040161,86.304352,0.28040302,0,0,6.3293781,3.0022111,10.899152,12.058783,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"100","GOV14",2,"Dec","Dec","Dec","Dec","Dec","Dec",118,0.21110192,171,0.5847953,0.11242593,5.4154615,7.0644097,6.0454936,12.371587,12.742566,211.77216,0.057146057,757.40503,1.1773094,0.057146057,4.7388339,7.7641344,4.7388339,12.956413,14.230801,27.065216,0.010040161,86.304352,0.28040302,0,0,6.3293781,3.0022111,10.899152,12.058783,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","5"
"101","GOV15",2,"Sta","Dec","Sta","Dec","Sta","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.51899,0,377.84811,0.4184221,0,0,6.7296395,0,11.3741,13.535395,7.2826085,0,403.80435,0,0,0,0,0,9.5863914,13.601833,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","3"
"102","GOV16",2,"Inc","Dec","Dec","Dec","Dec","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.67088,0.13425499,363.16455,0.69692922,0.13425499,5.5929022,7.2398314,5.5929022,12.867063,13.495758,142.04347,0.10640889,603.26526,0.32887688,0,0,6.488833,5.3604584,12.557035,14.00326,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"103","GOV17",1,"Dec","Inc","Dec","Dec","Dec","Inc",170,1.5009904,696.5,0.63603735,0.32448247,6.4753809,7.1484051,8.0070276,12.736701,14.14697,85.443039,0.24787582,47.531643,1.9187218,0.18871383,5.9333858,8.2525616,6.206079,12.048753,11.462298,135.86957,0.030851388,266.08698,0.091323517,0.011094963,3.1016631,5.2075853,4.1225915,12.512598,13.184726,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"104","GOV17",2,"Inc","Dec","Dec","Inc","Dec","Dec",170,1.5009904,696.5,0.63603735,0.32448247,6.4753809,7.1484051,8.0070276,12.736701,14.14697,85.443039,0.24787582,47.531643,1.9187218,0.18871383,5.9333858,8.2525616,6.206079,12.048753,11.462298,135.86957,0.030851388,266.08698,0.091323517,0.011094963,3.1016631,5.2075853,4.1225915,12.512598,13.184726,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"105","GOV18",1,"Inc","Inc","Dec","Sta","Dec","Dec",115,0.087304346,349.5,0.3004292,0.087304346,5.16258,6.3983622,5.16258,12.345835,13.457406,107.72151,0.023440676,485.18985,0.58719283,0.020582054,3.7181563,7.068501,3.8480747,12.280452,13.785442,30.48913,0.1347174,209.23914,0.13095064,0.070930764,4.9549012,5.5679822,5.5963402,11.018272,12.94438,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"106","GOV18",2,"Dec","Dec","Inc","Dec","Inc","Dec",115,0.087304346,349.5,0.3004292,0.087304346,5.16258,6.3983622,5.16258,12.345835,13.457406,107.72151,0.023440676,485.18985,0.58719283,0.020582054,3.7181563,7.068501,3.8480747,12.280452,13.785442,30.48913,0.1347174,209.23914,0.13095064,0.070930764,4.9549012,5.5679822,5.5963402,11.018272,12.94438,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","5"
"107","GOV19",1,"Dec","Inc","Dec","Inc","Inc","Inc",53,0.21397169,281,0.12633452,0.063028306,4.8367939,5.5320959,6.0589962,11.571195,13.239257,75.949364,0.090000004,12.784811,4.2081184,0.090000004,5.1929879,9.0379181,5.1929879,11.930969,10.14916,35.869564,0.83632052,222.82608,0.92673171,0.83632052,7.4221597,7.5248117,7.4221597,11.180792,13.007294,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"108","GOV19",2,"Inc","Dec","Inc","Dec","Inc","Dec",53,0.21397169,281,0.12633452,0.063028306,4.8367939,5.5320959,6.0589962,11.571195,13.239257,75.949364,0.090000004,12.784811,4.2081184,0.090000004,5.1929879,9.0379181,5.1929879,11.930969,10.14916,35.869564,0.83632052,222.82608,0.92673171,0.83632052,7.4221597,7.5248117,7.4221597,11.180792,13.007294,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
