HHID_panel,year,income,DSR,loanamount,DIR,caste,assets,jatis,DAR,ISR,std_assets,std_income,std_DSR,std_DAR,std_loanamount,std_ISR,std_DIR
ELA25,2020,38.152172,6348.29,83.400002,2.1859829,Middle,191.52173,Vanniyar,43.545975,1.35755,-.36490387,-.60001707,-.027675964,-.099621698,-.33084932,-.11014798,-.083593816
ELA26,2010,108,5210.8901,103,.9537037,Dalits,400,SC,25.75,15.465319,.22736013,.12962833,-.051404312,-.15199187,-.22271988,-.061982173,-.15482493
ELA26,2016,28.481012,14347.651,186.8,6.5587559,Dalits,243.41772,SC,76.740509,47.466255,-.21747302,-.70104408,.1392061,-.0019364902,.23958863,.047273293,.16917154
ELA26,2020,3.9130433,25411.43,77.599998,19.831112,Dalits,263.58694,SC,29.440001,254.11429,-.16017446,-.95768636,.3700178,-.14113291,-.36284682,.75279725,.93637162
ELA27,2010,145,1037.7242,18,.12413792,Dalits,182,SC,9.89011,2.5841379,-.39195406,.51613826,-.13846458,-.19866452,-.69164854,-.10596024,-.20277745
ELA27,2016,104.00001,2633.9749,87.300003,.83942306,Dalits,180.06329,SC,48.482956,4.392941,-.39745605,.087843552,-.10516372,-.085093103,-.30933374,-.099784747,-.16143085
ELA27,2020,1048.9169,52.227448,229.10001,.2184158,Dalits,185.48912,SC,123.51129,.14686598,-.38204187,9.9586477,-.15902394,.13570103,.47294962,-.11428142,-.19732778
ELA28,2016,129.62025,2878.2341,278.39999,2.1478124,Middle,222.62659,Vanniyar,125.05245,28.782341,-.27653837,.35547814,-.100068,.14023638,.74492818,-.016516082,-.085800238
ELA28,2020,14.347826,0,218.39999,15.221818,Middle,220.92392,Vanniyar,98.857559,0,-.28137547,-.8486824,-.1601135,.063149787,.41391972,-.11478283,.66993433
ELA29,2016,64.936707,6560.8359,379.79999,5.848772,Middle,127.34177,Vanniyar,298.25247,65.60836,-.54723209,-.32022008,-.023241848,.64993113,1.3043325,.10921286,.12813139
ELA29,2020,92.717392,0,72.300003,.77978903,Middle,331.08698,Vanniyar,21.837162,0,.031585749,-.030017074,-.1601135,-.16350661,-.39208588,-.11478283,-.16487795
ELA3,2016,100.75949,1169.6627,19,.18856785,Dalits,266.74051,SC,7.1230278,5.2332597,-.15121554,.05399242,-.13571209,-.20680751,-.68613172,-.096915789,-.19905312
ELA3,2020,210.1087,1217.2056,62.400002,.29698914,Dalits,546.95654,SC,11.408585,3.8220558,.64484763,1.1962777,-.13472025,-.19419593,-.44670227,-.10173383,-.1927859
ELA30,2010,80,1415,74,.92500001,Middle,195,Vanniyar,37.948719,7.9000006,-.35502249,-.16286568,-.13059388,-.11609336,-.3827073,-.087811179,-.15648413
ELA30,2016,45.34177,63.930767,22.200001,.48961478,Middle,394.17722,Vanniyar,5.6319847,.63930768,.21081823,-.52491301,-.15877979,-.21119536,-.66847795,-.11260016,-.18165129
ELA30,2020,68.400002,5795.9712,148.7,2.1739764,Middle,444.34781,Vanniyar,33.464775,3.4960589,.35334742,-.28404176,-.039198399,-.12928875,.029398216,-.10284682,-.084287845
ELA31,2010,30,9340.8242,58,1.9333333,Dalits,210.5,SC,27.553446,21.631685,-.31098869,-.68517643,.034754053,-.14668468,-.47097623,-.040929373,-.098198064
ELA31,2016,126.58228,1251.7153,34.799999,.27491999,Dalits,11.898734,SC,292.46808,3.7564323,-.87519318,.32374278,-.13400032,.63290876,-.59896618,-.10195787,-.19406159
ELA31,2020,119.56522,309.14737,35.900002,.30025455,Dalits,255.70653,SC,14.039533,2.0609825,-.18256187,.25044107,-.1536641,-.18645355,-.59289765,-.10774636,-.19259714
ELA32,2016,91.341774,13803.054,246.8,2.7019401,Dalits,361.70886,SC,68.231674,16.588963,.11857919,-.044387072,.12784474,-.026976375,.57059711,-.058145903,-.053769238
ELA32,2020,99.945648,15285.786,1122.2,11.228102,Dalits,940.1087,SC,119.36917,.27188689,1.76175,.045490842,.15877739,.12351156,5.4000106,-.11385458,.43908012
ELA33,2010,79,1110.8861,60,.75949365,Middle,182,Vanniyar,32.967033,11.108861,-.39195406,-.17331189,-.13693829,-.13075352,-.45994261,-.076855704,-.16605112
ELA33,2016,82.987335,724.9906,262.79999,3.166748,Middle,207.40508,Vanniyar,126.70856,2.2705824,-.31978104,-.13165933,-.14498881,.14511001,.65886593,-.10703076,-.026901308
ELA33,2020,57.608696,4475.1377,96.599998,1.6768302,Middle,180,Vanniyar,53.666664,12.358042,-.39763585,-.39677006,-.066753522,-.069838434,-.25802746,-.072590828,-.11302506
ELA34,2016,22.025316,1034.4828,63.299999,2.8739655,Dalits,142.72151,SC,44.352108,10.344828,-.50353998,-.76848167,-.13853221,-.097249404,-.44173715,-.079464212,-.043825418
ELA34,2020,109.04891,0,217.3,1.9926838,Dalits,453.15216,SC,47.952988,0,.37835962,.1405855,-.1601135,-.086652696,.40785128,-.11478283,-.094767347
ELA35,2010,105,1120.3756,23,.21904762,Dalits,223.5,SC,10.290828,10.822803,-.27405709,.098289683,-.13674031,-.19748528,-.66406453,-.077832341,-.19729125
ELA35,2016,6.835443,7472.5181,126.1,18.447964,Dalits,180.25316,SC,69.957169,19.953854,-.39691666,-.92715836,-.0042224061,-.021898573,-.095281631,-.046657715,.85641962
ELA35,2020,43.130436,4953.3735,59.700001,1.3841734,Dalits,196.25,SC,30.420383,26.702473,-.35147136,-.54801303,-.056776606,-.13824782,-.46159765,-.023617029,-.12994191
ELA36,2010,63,1534.9207,41,.65079367,Dalits,184,SC,22.28261,2.3333333,-.38627228,-.34045133,-.12809211,-.16219574,-.564762,-.10681652,-.17233445
ELA36,2016,93.670883,1452.0804,115.2,1.2298379,Dalits,28.607595,SC,402.69028,6.4126968,-.82772511,-.0200567,-.12982032,.95727175,-.15541485,-.092889033,-.13886316
ELA36,2020,156.09131,776.31976,55.900002,.35812369,Dalits,250.38045,SC,22.326025,7.7631974,-.19769268,.63200045,-.14391798,-.16206798,-.48256153,-.088278241,-.18925205
ELA37,2010,66,1099.8485,11,.16666669,Dalits,280,SC,3.9285715,1.4530303,-.11354677,-.3091127,-.13716854,-.21620819,-.73026621,-.109822,-.20031911
ELA37,2016,34.810127,5217.2671,63.299999,1.8184363,Dalits,58.987339,SC,107.31116,10.434534,-.74141961,-.63492876,-.051271278,.088027142,-.44173715,-.079157941,-.10483962
ELA37,2020,52.29348,2119.2375,39.200001,.74961543,Dalits,72.065224,SC,54.395168,.021801092,-.70426679,-.45229393,-.11590213,-.067694582,-.57469219,-.1147084,-.16662212
ELA38,2010,71,2605.6338,155,2.1830986,Dalits,233,SC,66.523605,2.1126759,-.24706864,-.25688162,-.10575497,-.032002896,.064154118,-.10756988,-.083760545
ELA38,2016,46.848099,567.41418,24.700001,.52723593,Dalits,120.82278,SC,20.443165,.40529588,-.56575185,-.50917757,-.14827615,-.16760887,-.65468591,-.1133991,-.17947663
ELA38,2020,154.07608,743.24677,92.599998,.6010018,Dalits,209.89131,SC,44.118073,2.2473769,-.31271788,.61094898,-.14460795,-.09793812,-.28009468,-.10710999,-.17521264
ELA39,2010,167,152.39522,48.5,.29041916,Middle,174,Vanniyar,27.873564,1.5239522,-.4146812,.74595499,-.15693425,-.14574262,-.52338588,-.10957986,-.19316567
ELA39,2016,162.78482,3358.2393,436.79999,2.6832969,Middle,873.98737,Vanniyar,49.97784,7.0731344,1.5739065,.7019223,-.090054177,-.080693938,1.6187905,-.090634212,-.054846894
ELA39,2020,12.472827,28490.787,98.400002,7.8891497,Middle,319.45651,Vanniyar,30.802315,116.22763,-.0014551242,-.86826903,.43425912,-.13712387,-.2480972,.2820338,.24607411
ELA4,2010,95,4294.7368,38,.40000001,Dalits,254.5,SC,14.931238,12.947369,-.18598948,-.00617246,-.070517033,-.18382943,-.58131242,-.070578791,-.18683141
ELA4,2016,177.8481,306.80768,88.599998,.49817795,Dalits,81.012657,SC,109.36563,2.820189,-.67884809,.85927659,-.1537129,.09407305,-.30216193,-.10515434,-.18115631
ELA4,2020,165.76086,855.01373,154.8,.93387544,Dalits,228.80435,SC,67.656059,2.9211576,-.25898802,.73301071,-.14227627,-.0286703,.063050777,-.10480961,-.15597109
ELA40,2010,81.599998,1564.4608,121,1.4828432,Dalits,404.5,SC,29.913473,13.193626,.24014413,-.14615175,-.12747584,-.13973956,-.12341734,-.06973803,-.12423836
ELA40,2016,17.468355,38120.82,257.39999,14.735216,Dalits,305.06329,SC,84.375931,179.86356,-.042344689,-.81608468,.63516009,.020533105,.62907523,.49929535,.6418066
ELA40,2020,95.86956,2138.2942,214.60001,2.2384582,Dalits,169.72826,SC,126.4374,1.8457321,-.42681676,.002911153,-.11550458,.14431202,.3929559,-.10848126,-.080560513
ELA41,2010,103,16171.3,325,3.1553397,Dalits,255,SC,127.45098,39.944763,-.18456903,.077397257,.17725091,.14729479,1.0020114,.021593917,-.027560759
ELA41,2016,17.990505,4628.4321,80.400002,4.4690242,Dalits,241.77216,SC,33.254452,6.4926558,-.2221479,-.8106302,-.063555509,-.1299077,-.34739974,-.092616044,.048375934
ELA41,2020,26.141304,11468.736,108.5,4.1505198,Dalits,223.04347,SC,48.645226,12.958261,-.27535406,-.72548521,.079146393,-.084615573,-.19237745,-.070541598,.029964995
ELA42,2010,51,5942.1572,49,.96078432,Middle,273.5,Nattar,17.915905,16.284313,-.13201256,-.46580592,-.036148675,-.17504613,-.5206275,-.059186015,-.15441564
ELA42,2016,32.278481,8936.8047,236.8,7.3361568,Middle,181.96202,Nattar,130.13705,67.77948,-.39206195,-.66137493,.026325429,.15519939,.51542902,.11662535,.21410872
ELA42,2020,87.228264,5672.9668,169.60001,1.944324,Middle,624.34784,Nattar,27.164347,.80554324,.86470783,-.087357685,-.041764505,-.14782971,.14469954,-.1120326,-.097562753
ELA43,2010,79,4101.2661,110,1.392405,Middle,177,Nattar,62.146889,9.3670893,-.40615854,-.17331189,-.074553207,-.044882741,-.18410222,-.08280234,-.12946607
ELA43,2016,86.48101,5484.9531,489.20001,5.6567335,Middle,786.20251,Nattar,62.223156,43.555107,1.3245193,-.095163651,-.045686834,-.044658303,1.9078714,.033920113,.11703072
ELA43,2020,116.00543,1349.2621,293.60001,2.530916,Middle,1142.6086,Nattar,25.695589,.93698764,2.3370302,.21325479,-.13196529,-.15215199,.82878369,-.11158384,-.063655175
ELA44,2010,23,12563.044,65,2.826087,Dalits,315.5,SC,20.602219,16.934782,-.012695144,-.75829989,.10197575,-.16714081,-.43235859,-.056965228,-.046593003
ELA44,2016,83.544304,378.7879,12.7,.15201515,Dalits,13.670886,SC,92.898148,0,-.87015867,-.12584113,-.15221126,.045612369,-.7208876,-.11478283,-.20116603
ELA44,2020,64.130432,896.6051,41.299999,.64399999,Dalits,316.68478,SC,13.041359,8.9660511,-.0093293022,-.32864261,-.14140859,-.18939099,-.56310695,-.084171541,-.17272715
ELA45,2010,69,1329.5397,43.799999,.63478261,Dalits,164,SC,26.707315,10.396848,-.44309011,-.27777404,-.13237675,-.14917468,-.54931492,-.079286613,-.17325996
ELA45,2016,41.772152,6835.5645,94.400002,2.2598789,Dalits,219.68355,SC,42.970901,6.818182,-.28489923,-.56220198,-.017510483,-.10131403,-.27016443,-.091504648,-.079322308
ELA45,2020,57.717388,7065.0171,144.8,2.5087762,Dalits,300.21741,SC,48.231716,19.185648,-.056111321,-.39563462,-.01272366,-.085832454,.0078826994,-.049280472,-.064934954
ELA46,2010,60,747.5,74,1.2333333,Dalits,251,SC,29.482073,7.4749999,-.1959326,-.37178996,-.14451921,-.14100909,-.3827073,-.089262187,-.13866112
ELA47,2016,59.524048,1362.1211,177.3,2.9786282,Dalits,137.59494,SC,128.85648,3.1433563,-.51810402,-.37676188,-.13169704,.1514309,.18717895,-.10405099,-.037775461
ELA47,2020,7.0652175,425134.38,404.79999,57.294765,Dalits,292.66306,SC,138.31606,2803.8501,-.077572413,-.92475808,8.7090073,.17926864,1.4422526,9.4579353,3.1019344
ELA48,2016,129.62025,409.04111,294.29999,2.2704785,Middle,216.99367,Vanniyar,135.62608,4.0904112,-.29254088,.35547814,-.15158013,.17135257,.83264536,-.10081763,-.078709602
ELA48,2020,166.46739,1244.9827,179.3,1.0770879,Middle,487.5,Vanniyar,36.779488,1.8817289,.47593808,.74039125,-.13414077,-.11953419,.19821256,-.10835836,-.14769278
ELA49,2010,68,3147.0776,70,1.0294118,Middle,193,Padayachi,36.269428,9.0938854,-.36070427,-.28822026,-.094459414,-.1210352,-.40477455,-.083735093,-.15044867
ELA49,2016,97.468353,854.78345,34.799999,.35703894,Middle,7.7848101,Padayachi,447.02438,.52365208,-.8868804,.019612487,-.14228107,1.0877386,-.59896618,-.11299501,-.18931475
ELA49,2020,141.19565,542.26392,34.200001,.24221711,Middle,160.70653,Padayachi,21.281029,2.823329,-.45244649,.47639719,-.14880084,-.16514321,-.60227627,-.10514361,-.19595195
ELA5,2010,133.2,5028.7988,390,2.927928,Middle,391.5,Padayachi,99.616852,12.410817,.20321256,.3928729,-.055203088,.065384239,1.3606039,-.072410651,-.04070615
ELA5,2016,135.44302,2614.6245,109.4,.80771965,Middle,33.734177,Padayachi,324.3002,4.6857347,-.81316108,.41630405,-.10556741,.72658467,-.18741231,-.09878511,-.16326344
ELA5,2020,44.565216,1102.5603,40.799999,.91551226,Middle,319.07608,Padayachi,12.786919,11.025603,-.0025358903,-.53302503,-.13711198,-.19013976,-.56586534,-.077139951,-.15703256
ELA50,2010,118,307.62714,43,.36440676,Dalits,141,SC,30.496454,3.0762713,-.5084306,.23409048,-.15369581,-.13802396,-.55372834,-.10428003,-.18888886
ELA50,2016,63.164558,1273.8162,39.299999,.62218434,Dalits,272.65823,SC,14.413649,7.8702173,-.13440393,-.3387323,-.13353924,-.18535259,-.57414055,-.087912865,-.17398819
ELA50,2020,294.42935,699.72064,91.699997,.31144992,Dalits,424.07608,SC,21.623478,1.1776899,.29575765,2.0771093,-.14551598,-.16413544,-.28505984,-.11076204,-.19195001
ELA51,2016,104.05063,1310.6619,58.299999,.56030416,Middle,286.70886,Vanniyar,20.334215,3.6581554,-.094487622,.08837235,-.13277058,-.1679295,-.46932119,-.1022934,-.17756514
ELA51,2020,253.30434,73.673668,26.799999,.10580158,Middle,288.20651,Vanniyar,9.2988873,0,-.090232961,1.6475086,-.15857653,-.20040438,-.64310062,-.11478283,-.20383738
ELA52,2010,68,5236.0366,60,.88235301,Dalits,203,SC,29.55665,26.937529,-.33229536,-.28822026,-.050879709,-.14078963,-.45994261,-.022814518,-.15894932
ELA52,2016,116.4557,2273.8171,42.400002,.36408696,Dalits,32.34177,SC,131.09982,0,-.81711674,.21795835,-.11267731,.15803264,-.55703843,-.11478283,-.18890736
ELA52,2020,38.04348,3022.7742,36.5,.95942855,Dalits,211.25,SC,17.278107,0,-.30885801,-.60115248,-.097052619,-.17692304,-.58958763,-.11478283,-.154494
ELA53,2020,68.967392,2998.0142,125.1,1.8139007,Middle,746.95654,Vanniyar,16.747961,16.549208,1.2130258,-.27811468,-.09756916,-.17848316,-.10079844,-.05828163,-.10510179
ELA54,2020,83.423912,3811.0747,40.099998,.48067752,Dalits,171.19565,SC,23.423491,3.257329,-.42264804,-.12709875,-.080607153,-.15883835,-.56972712,-.10366188,-.1821679
ELA55,2020,35.869564,848.48492,126,3.5127273,Dalits,407.44565,SC,30.924372,.909091,.2485124,-.62386167,-.14241247,-.13676468,-.095833302,-.11167908,-.0069022006
ELA56,2020,229.13043,1402.5057,100,.43643266,Dalits,445,SC,22.47191,6.4829021,.35520023,1.3949828,-.13085453,-.16163866,-.23927031,-.092649341,-.18472545
ELA57,2020,70.54348,3823.7495,90.800003,1.2871493,Middle,478.15216,Vanniyar,18.989771,25.599966,.44938189,-.26165053,-.080342732,-.17188594,-.29002494,-.027381135,-.13555032
ELA58,2020,399.3913,282.9411,49.5,.12393861,Dalits,536.52173,SC,9.2260942,2.1490278,.61520344,3.1735644,-.15421081,-.20061858,-.51786911,-.10744577,-.20278898
ELA59,2020,192.11957,653.46533,21,.10930692,Middle,316.95654,Padayachi,6.6255136,0,-.0085572647,1.0083594,-.14648096,-.20827161,-.67509812,-.11478283,-.20363475
ELA6,2010,88,68.181824,42,.47727272,Dalits,132,SC,31.818182,.68181825,-.53399861,-.079295963,-.15869109,-.13413437,-.55924517,-.11245502,-.18236472
ELA6,2016,14.303798,8118.6172,23.1,1.6149558,Dalits,141.01266,SC,16.381508,13.590723,-.5083946,-.84914231,.0092564644,-.17956157,-.66351283,-.068382293,-.11660168
ELA6,2020,15.48913,39421.367,95.099998,6.1397896,Dalits,235.32608,SC,40.41201,109.8606,-.2404605,-.8367601,.662292,-.10884436,-.26630268,.2602959,.14495346
ELA60,2020,186.73914,717.96277,149.5,.80058205,Dalits,1316.3043,SC,11.357556,4.5603032,2.8304806,.95215422,-.14513542,-.1943461,.033811677,-.099213354,-.16367602
ELA61,2020,125,1313.0435,33.900002,.2712,Middle,201.08696,Padayachi,16.858379,2.0869565,-.33773011,.30721399,-.13272089,-.17815822,-.60393131,-.10765769,-.19427662
