HHID_panel,tempo,de_assets1,de_assets2,di_assets,de_DAR1,de_DAR2,di_DAR,de_DSR1,de_DSR2,di_DSR,de_income1,de_income2,di_income,de_ISR1,de_ISR2,di_ISR,de_expenses1,de_expenses2,di_expenses,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b,cat_ISR_b,cat_expenses_b
MANAM48,2,43.208015,-2.0090129,-3.8552704,448.92545,-49.93145,-.97157502,219.80199,505.04169,3.5786402,48.261322,-89.045097,-114.85692,215.51599,416.93048,1.0724469,-66.772156,60.894318,14892.129,Sta,Dec,Inc,Dec,Inc,Inc
MANAM49,1,12.299267,-30.65715,20.601273,305.70169,-70.499428,.45627117,288.43094,-86.834282,.60207635,-56.512863,39.084511,-35.037975,-100,.075183414,-.063580647,-40.448792,71.531723,-17797.469,Inc,Inc,Inc,Dec,Dec,Dec
MANAM49,2,12.299267,-30.65715,-57.666489,305.70169,-70.499428,-.42689157,288.43094,-86.834282,-.7040683,-56.512863,39.084511,10.537975,-100,.075183414,.075183414,-40.448792,71.531723,18743.121,Dec,Dec,Dec,Inc,Sta,Inc
MANAM5,1,34.196743,26.035025,66.512665,113.72241,-42.023087,.2748048,47.078705,-9.9430771,.077702716,-27.000124,-15.807348,-55.620255,159.01979,40.217854,.038597032,107.89764,-53.115559,49632.914,Inc,Inc,Inc,Dec,Inc,Inc
MANAM5,2,34.196743,26.035025,67.954712,113.72241,-42.023087,-.21702826,47.078705,-9.9430771,-.024136946,-27.000124,-15.807348,-23.771049,159.01979,40.217854,.025284514,107.89764,-53.115559,-50795.957,Inc,Dec,Sta,Dec,Inc,Dec
MANAM50,1,80.544182,19.425734,379.76581,78.072762,-5.6743956,.099350274,-46.532078,-100,-.19776134,-52.531647,233.93721,-63.037975,158.31613,-100,.1055441,21.170771,7.5453749,11389.875,Inc,Inc,Dec,Dec,Inc,Inc
MANAM50,2,80.544182,19.425734,165.36462,78.072762,-5.6743956,-.012858391,-46.532078,-100,-.22723867,-52.531647,233.93721,133.25537,158.31613,-100,-.17221077,21.170771,7.5453749,4918.8203,Inc,Sta,Dec,Inc,Dec,Sta
MANAM51,1,-83.513512,219.4209,-635.12024,970.1944,-81.324684,2.0411716,-39.732346,-58.503036,-.35140485,1.6741537,30.252748,2.0759506,-31.642296,2.0333233,-.054912679,-73.938942,182.82436,-45250.633,Dec,Inc,Dec,Sta,Dec,Dec
MANAM51,2,-83.513512,219.4209,275.10938,970.1944,-81.324684,-1.8310738,-39.732346,-58.503036,-.311836,1.6741537,30.252748,38.141441,-31.642296,2.0333233,.002412118,-73.938942,182.82436,29159.328,Inc,Dec,Dec,Inc,Sta,Inc
MANAM8,1,-28.296253,55.662128,-91.113937,-44.513756,25.94602,-.19353805,220.33621,-74.299248,.63432121,-84.240509,284.93015,-168.48102,258.64716,-23.476311,.090526506,-64.301727,-19.523207,-47197.469,Dec,Dec,Inc,Dec,Inc,Dec
MANAM8,2,-28.296253,55.662128,128.5161,-44.513756,25.94602,.062593356,220.33621,-74.299248,-.68519437,-84.240509,284.93015,89.807098,258.64716,-23.476311,-.029468991,-64.301727,-19.523207,-5115.5742,Inc,Inc,Dec,Inc,Dec,Dec
MANAM9,1,197.50626,63.097485,329.83545,168.60089,-92.4189,.33821139,714.65607,-82.496002,.58193421,-44.620255,-26.397511,-74.962029,101.98762,-100,.022340143,27.928898,-90.659805,15751.898,Inc,Inc,Inc,Dec,Inc,Inc
MANAM9,2,197.50626,63.097485,313.49066,168.60089,-92.4189,-.49796245,714.65607,-82.496002,-.54724777,-44.620255,-26.397511,-24.559708,101.98762,-100,-.044244904,27.928898,-90.659805,-65412.77,Inc,Dec,Dec,Dec,Dec,Dec
NAT1,1,174.9081,316.43393,108.44302,7.2259049,-93.760582,.051280618,-31.829666,-74.782677,-.36128169,75.173546,-36.048195,23.303799,95.569466,-99.84967,.33574787,82.40155,-23.786451,35597.469,Inc,Sta,Dec,Inc,Inc,Inc
NAT1,2,174.9081,316.43393,539.3396,7.2259049,-93.760582,-.71347874,-31.829666,-74.782677,-.57864249,75.173546,-36.048195,-19.575539,95.569466,-99.84967,-.68602788,82.40155,-23.786451,-18743.121,Inc,Dec,Dec,Dec,Dec,Dec
NAT10,1,-53.159431,-17.512606,-131.3038,229.67805,-15.455594,.48353276,314.25107,-100,.82023489,-41.579529,202.14114,-9.5632915,.115228,-100,.115228,-43.969761,100.73054,-15829.113,Dec,Inc,Inc,Dec,Sta,Dec
NAT10,2,-53.159431,-17.512606,-20.261421,229.67805,-15.455594,-.10727096,314.25107,-100,-1.0812474,-41.579529,202.14114,27.161116,.115228,-100,-.115228,-43.969761,100.73054,20318.242,Dec,Dec,Dec,Inc,Dec,Inc
NAT11,1,-23.014561,-45.734848,-64.670914,615.79614,-78.204247,1.8627285,21129.162,-80.930641,2.4683599,-63.178753,16.561892,-54.081009,8053.8174,-88.630394,.94086647,90.740425,-18.033602,39744.305,Dec,Inc,Inc,Dec,Inc,Inc
NAT11,2,-23.014561,-45.734848,-98.937782,615.79614,-78.204247,-1.6932936,21129.162,-80.930641,-2.0071139,-63.178753,16.561892,5.2201405,8053.8174,-88.630394,-.8442477,90.740425,-18.033602,-15066.047,Dec,Dec,Dec,Inc,Dec,Dec
NAT12,1,351.05627,5.3925633,728.44177,309.55719,-9.4310751,.22377627,12.145305,142.79254,.0115171,95.573463,-36.699795,94.235435,328.29742,129.47142,.04494945,114.35396,-16.881136,48486.078,Inc,Inc,Inc,Inc,Inc,Inc
NAT12,2,351.05627,5.3925633,50.471252,309.55719,-9.4310751,-.027922153,12.145305,142.79254,.15185228,95.573463,-36.699795,-70.77021,328.29742,129.47142,.075923502,114.35396,-16.881136,-15342.602,Sta,Sta,Inc,Dec,Inc,Dec
NAT13,1,-80.675606,155.1125,-136.34177,180.91809,-51.930393,.37468243,-28.616442,2.0914614,-.10914317,-7.0126595,-61.425327,-1.051899,0,.1061184,0,-44.68206,76.056587,-22877.215,Dec,Inc,Dec,Sta,Sta,Dec
NAT13,2,-80.675606,155.1125,50.65699,180.91809,-51.930393,-.30212221,-28.616442,2.0914614,.0056941509,-7.0126595,-61.425327,-8.567667,0,.1061184,.1061184,-44.68206,76.056587,21541.344,Inc,Dec,Sta,Dec,Sta,Inc
NAT14,1,-92.325325,1960.8698,-117.25317,1566.3201,-99.372482,6.4132791,.2152409,-100,.2152409,69.065369,-17.433113,40.334175,0,0,0,-50.873363,43.84058,-23300,Dec,Inc,Sta,Inc,Sta,Dec
NAT14,2,-92.325325,1960.8698,191.12273,1566.3201,-99.372482,-6.7799139,.2152409,-100,-.2152409,69.065369,-17.433113,-17.21244,0,0,0,-50.873363,43.84058,9864.1309,Inc,Dec,Dec,Dec,Sta,Inc
NAT15,1,-15.482339,-24.437567,-42.886078,-24.941721,23.865856,-.086440623,.12222508,536.79517,.12222508,-30.955118,-80.586586,-36.774681,.044481561,283.63864,.044481561,-5.3705344,-39.222187,-2212.6602,Dec,Dec,Sta,Dec,Sta,Sta
NAT15,2,-15.482339,-24.437567,-57.211746,-24.941721,23.865856,.062082201,.12222508,536.79517,.65609831,-30.955118,-80.586586,-66.10141,.044481561,283.63864,.1261669,-5.3705344,-39.222187,-15291.688,Dec,Inc,Inc,Dec,Inc,Dec
NAT16,1,-43.060417,144.6115,-121.43037,-18.459934,-44.275841,-.091645062,19.937506,59.906849,.042420223,-45.568501,56.461231,-51.401268,-100,.099413253,-.079787232,28.160177,-11.428658,10165.824,Dec,Dec,Inc,Dec,Dec,Inc
NAT16,2,-43.060417,144.6115,232.20213,-18.459934,-44.275841,-.17923251,19.937506,59.906849,.15287399,-45.568501,56.461231,34.666481,-100,.099413253,.099413253,28.160177,-11.428658,-5287.5625,Inc,Dec,Inc,Inc,Sta,Dec
NAT17,1,31.960123,-36.249851,79.740509,-28.134851,439.23166,-.067658961,-14.466677,-49.43708,-.055908501,-21.323172,155.89133,-7.7189884,-41.244663,-100,-.068247378,14.824066,23.75639,6463.293,Inc,Dec,Dec,Dec,Dec,Inc
NAT17,2,31.960123,-36.249851,-119.3492,-28.134851,439.23166,.75908893,-14.466677,-49.43708,-.163417,-21.323172,155.89133,44.399429,-41.244663,-100,-.097222224,14.824066,23.75639,11893.23,Dec,Inc,Dec,Inc,Dec,Inc
NAT18,1,-41.410484,112.0236,-115.94936,-39.195606,-4.1814671,-.11198746,-63.877609,-99.552292,-.45400295,-53.124996,688.0434,-34,22.790545,-100,.03861399,-26.342209,1150.2767,-12222.785,Dec,Dec,Dec,Dec,Inc,Dec
NAT18,2,-41.410484,112.0236,183.77544,-39.195606,-4.1814671,-.007264331,-63.877609,-99.552292,-.25558642,-53.124996,688.0434,206.41304,22.790545,-100,-.20804386,-26.342209,1150.2767,393132.56,Inc,Sta,Dec,Inc,Dec,Inc
NAT19,1,12.347651,42.426594,33.215179,-59.239822,195.9673,-.31932247,634.34167,40.867344,.91928041,-75.284729,42.323009,-114.13165,-10.294595,249.16353,-.014918804,81.347908,-37.736012,35630.383,Inc,Dec,Inc,Dec,Dec,Inc
NAT19,2,12.347651,42.426594,128.2196,-59.239822,195.9673,.43056172,634.34167,40.867344,.43490994,-75.284729,42.323009,15.857735,-10.294595,249.16353,.32391262,81.347908,-37.736012,-29973.859,Inc,Inc,Inc,Inc,Inc,Dec
NAT2,1,167.76143,-17.915567,186.21518,172.91803,-44.216618,.28352326,20964.137,-89.312325,2.5496922,-60.998978,874.39368,-11.284811,3351.5269,-74.337494,.40761814,13.360498,-36.049339,7802.5313,Inc,Inc,Inc,Dec,Inc,Inc
NAT2,2,167.76143,-17.915567,-53.247787,172.91803,-44.216618,-.19786371,20964.137,-89.312325,-2.2880518,-60.998978,874.39368,63.089161,3351.5269,-74.337494,-.31205416,13.360498,-36.049339,-23865.574,Dec,Dec,Dec,Inc,Dec,Dec
NAT20,1,30.111374,12.716875,90.183563,103.40665,-51.999882,.40050656,3502.636,-98.427216,3.1801488,-78.703384,442.97839,-58.240505,2397.1624,-99.411728,2.176456,5.0444031,-24.941357,1689.875,Inc,Inc,Inc,Dec,Inc,Sta
NAT20,2,30.111374,12.716875,49.555573,103.40665,-51.999882,-.40966481,3502.636,-98.427216,-3.219497,-78.703384,442.97839,69.811157,2397.1624,-99.411728,-2.2539115,5.0444031,-24.941357,-8776.832,Inc,Dec,Dec,Inc,Dec,Dec
NAT24,1,-31.126154,-16.170092,-96.335449,860.9137,26.826662,.61195803,7765.6426,-82.992691,2.0240011,-71.588921,104.50166,-51.830379,152.16486,-100,.039659541,32.934914,-17.550016,17718.984,Dec,Inc,Inc,Dec,Inc,Inc
NAT24,2,-31.126154,-16.170092,-34.468903,860.9137,26.826662,.18323696,7765.6426,-82.992691,-1.7014036,-71.588921,104.50166,21.495598,152.16486,-100,-.065723076,32.934914,-17.550016,-12551.594,Dec,Inc,Dec,Inc,Dec,Dec
NAT26,1,-16.735329,-10.396974,-42.424057,64.519112,-1.7890272,.18579468,961.88452,607.07898,.14912939,30.507318,-45.282364,15.741776,-81.813911,12441.172,-.012684328,32.572796,-21.722048,15830.379,Dec,Inc,Inc,Inc,Dec,Inc
NAT26,2,-16.735329,-10.396974,-21.945511,64.519112,-1.7890272,-.0084757507,961.88452,607.07898,.99945402,30.507318,-45.282364,-30.493946,-81.813911,12441.172,.35078493,32.572796,-21.722048,-13995.598,Dec,Sta,Inc,Dec,Inc,Dec
NAT28,1,162.32739,-75.882637,411.49994,-5.1228018,422.74136,-.0090937316,330.31891,24.755873,.43072376,-53.874653,90.102806,-88.354431,663.86682,-1.6592647,.13702375,41.258484,14.864487,17081.012,Inc,Sta,Inc,Dec,Inc,Inc
NAT28,2,162.32739,-75.882637,-504.61951,-5.1228018,422.74136,.71198553,330.31891,24.755873,.13891017,-53.874653,90.102806,68.158783,663.86682,-1.6592647,-.0026160628,41.258484,14.864487,8692.9023,Dec,Inc,Inc,Inc,Sta,Inc
NAT29,1,13.132915,-27.341137,21.012665,32.587418,12.178929,.17108393,848.6955,-17.245644,.47397304,-15.3825,-5.9224629,-9.9063301,223.30128,-100,.12470761,41.679249,-39.732937,18172.152,Inc,Inc,Inc,Dec,Inc,Inc
NAT29,2,13.132915,-27.341137,-49.490921,32.587418,12.178929,.084775567,848.6955,-17.245644,-.09137091,-15.3825,-5.9224629,-3.2273674,223.30128,-100,-.18055485,41.679249,-39.732937,-24543.891,Dec,Inc,Dec,Sta,Dec,Dec
NAT32,1,-48.312237,165.64931,-98.556961,366.19879,-46.432178,.55647856,-27.994675,-38.434555,-.27098846,56.455688,32.000149,14.113922,184.41574,-78.454918,.42046785,-27.215191,35.649017,-9797.4688,Dec,Inc,Dec,Inc,Inc,Dec
NAT32,2,-48.312237,165.64931,174.66566,366.19879,-46.432178,-.32894382,-27.994675,-38.434555,-.26789331,56.455688,32.000149,12.516514,184.41574,-78.454918,-.50875491,-27.215191,35.649017,9340.9453,Inc,Dec,Dec,Inc,Dec,Inc
NAT33,1,49.42305,18.839222,145.30377,-84.761902,293.63498,-.56219625,134.82008,-86.122757,.45978388,-56.830994,230.21382,-61.491135,9527.625,-100,.79250109,-12.357865,74.471825,-7291.1406,Inc,Dec,Inc,Dec,Inc,Dec
NAT33,2,49.42305,18.839222,82.761414,-84.761902,293.63498,.29677397,134.82008,-86.122757,-.68968743,-56.830994,230.21382,107.53026,9527.625,-100,-.80081904,-12.357865,74.471825,38508.531,Inc,Inc,Dec,Inc,Dec,Inc
NAT34,1,.74784458,190.19604,1.4620361,84.222328,-93.340805,.32310355,84.5672,-13.671094,.064600781,152.51373,-88.558098,118.65569,6.1626415,35.178898,.0047076344,101.95917,-56.051014,40579.75,Sta,Inc,Inc,Inc,Sta,Inc
NAT34,2,.74784458,190.19604,374.61401,84.222328,-93.340805,-.65967238,84.5672,-13.671094,-.019274965,152.51373,-88.558098,-173.97743,6.1626415,35.178898,.028529212,101.95917,-56.051014,-45053.664,Inc,Dec,Dec,Dec,Inc,Dec
NAT37,1,-59.182293,69.24707,-110.67089,151.72902,-79.011093,.32455403,-43.97221,-89.564415,-.20729756,-31.537067,252.27841,-11.037973,-100,0,-.042857148,52.07056,-53.911812,23015.188,Dec,Inc,Dec,Dec,Dec,Inc
NAT37,2,-59.182293,69.24707,52.855675,151.72902,-79.011093,-.42544132,-43.97221,-89.564415,-.23656738,-31.537067,252.27841,60.451019,-100,0,0,52.07056,-53.911812,-36236.926,Inc,Dec,Dec,Inc,Sta,Dec
NAT38,1,-54.384766,24.510872,-60.367088,71.301399,12.822426,.27621263,-43.579247,-70.10273,-.078807183,10.699335,12.601128,7.0348129,-47.239204,-85.129295,-.027948366,73.286247,-53.031204,30340.508,Dec,Inc,Dec,Inc,Dec,Inc
NAT38,2,-54.384766,24.510872,12.410568,71.301399,12.822426,.085089624,-43.579247,-70.10273,-.071525335,10.699335,12.601128,9.1717072,-47.239204,-85.129295,-.026573222,73.286247,-53.031204,-38044.855,Inc,Inc,Dec,Inc,Dec,Dec
NAT39,1,39.9314,32.82452,102.42404,332.19589,-45.045662,1.1655997,335.99774,4608.3296,.096416749,118.63512,-98.054611,136.43039,138.67708,3850.7754,.039794296,8.6273479,129.75432,4865.8242,Inc,Inc,Inc,Inc,Inc,Sta
NAT39,2,39.9314,32.82452,117.81509,332.19589,-45.045662,-.68310702,335.99774,4608.3296,5.7655916,118.63512,-98.054611,-246.53908,138.67708,3850.7754,2.637394,8.6273479,129.75432,79495.047,Inc,Dec,Inc,Dec,Inc,Inc
NAT4,1,53.344555,-57.767445,114.42407,931.49353,-17.210159,.99880421,6819.8418,351.3194,.68579417,-37.35709,-48.946789,-40.121513,4205.2925,12.450135,.42287859,130.1496,-44.184784,57265.82,Inc,Inc,Inc,Dec,Inc,Inc
NAT4,2,53.344555,-57.767445,-190.01103,931.49353,-17.210159,-.19034958,6819.8418,351.3194,2.4446559,-37.35709,-48.946789,-32.93066,4205.2925,12.450135,.053900927,130.1496,-44.184784,-44744.082,Dec,Dec,Inc,Dec,Inc,Dec
NAT41,1,-21.940929,438.80585,-40.151901,-88.932159,582.75818,-.71437305,-94.731613,8965.8271,-.080009803,36.952618,11.878454,43.7519,.0044496488,256.86029,.0044496488,15.357564,31.874712,7187.3398,Dec,Dec,Dec,Inc,Sta,Inc
NAT41,2,-21.940929,438.80585,626.82581,-88.932159,582.75818,.51810473,-94.731613,8965.8271,.39894783,36.952618,11.878454,19.261139,.0044496488,256.86029,.011429381,15.357564,31.874712,17208.309,Inc,Inc,Inc,Inc,Inc,Inc
NAT43,1,-47.257385,-76.171196,-90.734177,-70.10154,1680.9967,-.28478751,-83.622543,3203.0811,-.34815922,100.42194,-60.367893,31.331646,-69.228363,909.16223,-.13290958,-22.543081,48.398746,-10978.48,Dec,Dec,Dec,Inc,Dec,Dec
NAT43,2,-47.257385,-76.171196,-77.135391,-70.10154,1680.9967,2.0417805,-83.622543,3203.0811,2.1840816,100.42194,-60.367893,-37.749039,-69.228363,909.16223,.53711116,-22.543081,48.398746,18256.742,Dec,Inc,Inc,Dec,Inc,Inc
NAT44,1,10.330139,64.634888,20.556976,15.703884,-14.576752,.050504953,.70921308,19.333467,.70921308,-62.743511,79.519127,-44.234177,.29041785,95.964027,.29041785,-49.645729,-52.483242,-31574.684,Inc,Inc,Sta,Dec,Sta,Dec
NAT44,2,10.330139,64.634888,141.9104,15.703884,-14.576752,-.054241985,.70921308,19.333467,.13711548,-62.743511,79.519127,20.886353,.29041785,95.964027,.27869666,-49.645729,-52.483242,-16807.926,Inc,Dec,Inc,Inc,Inc,Dec
NAT45,1,-16.39361,43.824436,-30.082275,-3.4535971,45.307613,-.02879566,-96.901176,108.48518,-1.9403019,811.39246,-54.679955,162.27849,-78.308205,-100,-.22400074,-2.594491,-51.525242,-1463.293,Dec,Sta,Dec,Inc,Dec,Sta
NAT45,2,-16.39361,43.824436,67.234451,-3.4535971,45.307613,.36472255,-96.901176,108.48518,.067314416,811.39246,-54.679955,-99.669792,-78.308205,-100,-.062049408,-2.594491,-51.525242,-28306.271,Inc,Inc,Inc,Dec,Dec,Dec
NAT46,1,22.850937,-5.1176,30.620255,-8.7647753,194.8279,-.03139621,2576.1697,-76.305031,.26232907,-22.703808,19.805399,-29.446838,3.6386833,-87.137215,.00037052389,5.7463355,35.610302,2321.5195,Inc,Sta,Inc,Dec,Sta,Sta
NAT46,2,22.850937,-5.1176,-8.4246063,-8.7647753,194.8279,.63672239,2576.1697,-76.305031,-.20794037,-22.703808,19.805399,19.855537,3.6386833,-87.137215,-.0091959694,5.7463355,35.610302,15213.262,Sta,Inc,Dec,Inc,Dec,Inc
NAT47,1,210.25345,-9.7842865,472.01898,-35.570496,-82.547249,-.45156306,-77.622627,-55.74971,-.81382644,617.29962,-63.126602,185.18988,-85.31105,-100,-.89443487,26.855082,-23.36372,12460.758,Inc,Dec,Dec,Inc,Dec,Inc
NAT47,2,210.25345,-9.7842865,-68.149414,-35.570496,-82.547249,-.6751743,-77.622627,-55.74971,-.13079619,617.29962,-63.126602,-135.84206,-85.31105,-100,-.15400477,26.855082,-23.36372,-13752.063,Sta,Dec,Dec,Dec,Dec,Dec
NAT48,1,15.732368,44.496548,63.322784,195.27898,-68.461807,.72774768,-84.728493,2210.991,-2.5626466,462.0253,-98.968536,138.60759,-100,.45746985,-.85762328,15.880878,-27.044855,6574.6836,Inc,Inc,Dec,Inc,Dec,Inc
NAT48,2,15.732368,44.496548,207.27505,195.27898,-68.461807,-.75336635,-84.728493,2210.991,10.212404,462.0253,-98.968536,-166.86845,-100,.45746985,.45746985,15.880878,-27.044855,-12974.684,Inc,Dec,Inc,Dec,Sta,Dec
NAT49,1,-63.158154,272.52234,-81.158226,725.14862,-80.820648,1.4107949,616.38031,-32.489754,.10877301,34.028294,-6.4975863,28.924049,-100,.085346498,-.01764706,-45.949715,25.757353,-16679.746,Dec,Inc,Inc,Inc,Dec,Dec
NAT49,2,-63.158154,272.52234,129.01691,725.14862,-80.820648,-1.2974522,616.38031,-32.489754,-.041073568,34.028294,-6.4975863,-7.4023132,-100,.085346498,.085346498,-45.949715,25.757353,5053.6582,Inc,Dec,Dec,Sta,Sta,Inc
NAT5,1,3.6836812,34.386345,14.753143,485.82028,142.34843,.6065172,1256.7932,1067.7401,.4244073,-71.456932,-23.671501,-327.98734,-100,1.8740213,-.033769064,54.861301,-42.131382,30941.773,Sta,Inc,Inc,Dec,Dec,Inc
NAT5,2,3.6836812,34.386345,142.79037,485.82028,142.34843,1.0410812,1256.7932,1067.7401,4.8921328,-71.456932,-23.671501,-31.012665,-100,1.8740213,1.8740213,54.861301,-42.131382,-36798.297,Inc,Inc,Inc,Dec,Sta,Dec
NAT50,1,39.292809,107.08014,47.544296,-54.495411,202.40157,-.29274395,187.79587,9.2802849,.071134791,106.36746,-15.717649,63.182274,-12.430202,-61.991726,-.0047084093,6.0463209,-7.3153896,3410.125,Inc,Dec,Inc,Inc,Dec,Sta
NAT50,2,39.292809,107.08014,180.47746,-54.495411,202.40157,.49476281,187.79587,9.2802849,.010116771,106.36746,-15.717649,-19.267052,-12.430202,-61.991726,-.020562887,6.0463209,-7.3153896,-4375.3438,Inc,Inc,Sta,Dec,Dec,Sta
NAT51,1,263.78781,-28.177277,520.98096,73.910896,64.613243,.056134857,243.74606,53.733974,.054842867,109.65189,31.027237,87.721512,243.74606,16.753927,.054842867,136.41826,-55.276268,70118.984,Inc,Inc,Inc,Inc,Inc,Inc
NAT51,2,263.78781,-28.177277,-202.44836,73.910896,64.613243,.085343897,243.74606,53.733974,.041559398,109.65189,31.027237,52.039352,243.74606,16.753927,.012957968,136.41826,-55.276268,-67171.156,Dec,Inc,Inc,Inc,Inc,Dec
NAT6,1,48.970341,-69.861252,65.620255,-90.889847,1675.4147,-.28487861,-91.561386,1747.5962,-.026593855,-49.663189,-28.442032,-25.477215,-91.561386,1747.5962,-.026593855,-33.678967,-26.480539,-18994.938,Inc,Dec,Dec,Dec,Dec,Dec
NAT6,2,48.970341,-69.861252,-139.45721,-90.889847,1675.4147,.47840154,-91.561386,1747.5962,.042833243,-49.663189,-28.442032,-7.3445244,-91.561386,1747.5962,.042833243,-33.678967,-26.480539,-9905.0625,Dec,Inc,Inc,Dec,Inc,Dec
NAT7,1,-32.22163,69.588058,-134.5253,548.03967,196.07133,.34129417,-100,.17207703,-.036654137,-61.811176,-2.7614067,-65.76709,-100,.0068775793,-.036654137,45.11504,23.631485,16331.645,Dec,Inc,Dec,Dec,Dec,Inc
NAT7,2,-32.22163,69.588058,196.9166,548.03967,196.07133,.79128438,-100,.17207703,.17207703,-61.811176,-2.7614067,-1.1220398,-100,.0068775793,.0068775793,45.11504,23.631485,12414.008,Inc,Inc,Sta,Sta,Sta,Inc
NAT9,1,41.355553,-56.938683,81.677216,235.63907,358.19952,.21475966,480.57458,700.83997,.53428584,46.128071,34.765991,7.8417721,3.1240556,817.01031,.0034732148,67.591148,11.132464,36093.672,Inc,Inc,Inc,Inc,Sta,Inc
NAT9,2,41.355553,-56.938683,-158.95982,235.63907,358.19952,1.0957284,480.57458,700.83997,4.5236578,46.128071,34.765991,8.636488,3.1240556,817.01031,.93669975,67.591148,11.132464,9962.8516,Dec,Inc,Inc,Inc,Inc,Inc
ORA1,1,174.58316,-41.427944,561.28485,57.056244,-38.487755,.1419751,-35.446781,214.83319,-.301485,85.352623,-47.263519,23.898735,290.31934,846.89746,.09331692,88.736458,-21.544874,29637.977,Inc,Inc,Dec,Inc,Inc,Inc
ORA1,2,174.58316,-41.427944,-365.7196,57.056244,-38.487755,-.1504135,-35.446781,214.83319,1.1795278,85.352623,-47.263519,-24.529169,290.31934,846.89746,1.0625156,88.736458,-21.544874,-13581.453,Dec,Dec,Inc,Dec,Inc,Dec
ORA10,1,23.900976,-11.883219,48.518982,-38.421547,231.91829,-.1022051,-85.933311,797.04706,-.33881265,19.102417,58.008305,16.810127,-14.111812,37.716541,-.0077510923,13.396626,46.444214,3858.2285,Inc,Dec,Dec,Inc,Dec,Inc
ORA10,2,23.900976,-11.883219,-29.88855,-38.421547,231.91829,.37989315,-85.933311,797.04706,.44205251,19.102417,58.008305,60.798576,-14.111812,37.716541,.017792847,13.396626,46.444214,15167.857,Dec,Inc,Inc,Inc,Inc,Inc
ORA12,1,44.457077,-69.578979,56.90506,151.8049,391.38571,.094878063,199.12791,-5.6713471,.15266474,123.30412,-74.913109,24.044304,85.528313,52.086395,.06557171,4.7577453,-36.268681,1103.7969,Inc,Inc,Inc,Inc,Inc,Sta
ORA12,2,44.457077,-69.578979,-128.65506,151.8049,391.38571,.61595523,199.12791,-5.6713471,-.013006181,123.30412,-74.913109,-32.620392,85.528313,52.086395,.074086845,4.7577453,-36.268681,-8814.666,Dec,Inc,Sta,Dec,Inc,Dec
ORA14,1,482.48309,-85.169426,1194.1456,-69.35215,-4.2273293,-.98353958,-8.5001411,-47.372234,-.41355276,31.6168,-72.033737,13.911392,36.512081,-38.488869,.51345956,-43.375889,19.109388,-60118.984,Inc,Dec,Sta,Inc,Inc,Dec
ORA14,2,482.48309,-85.169426,-1227.8413,-69.35215,-4.2273293,-.018373758,-8.5001411,-47.372234,-2.1088665,31.6168,-72.033737,-41.71574,36.512081,-38.488869,-.73888338,-43.375889,19.109388,14997.242,Dec,Sta,Dec,Dec,Dec,Inc
ORA15,1,185.825,-46.560196,318.68988,-57.24033,67.237419,-1.6855024,68.312401,225.48225,.87755156,-32.619282,-37.508793,-42.405067,77.364143,-20.220259,.339212,88.536285,88.994232,25144.305,Inc,Dec,Inc,Dec,Inc,Inc
ORA15,2,185.825,-46.560196,-228.23337,-57.24033,67.237419,.84658897,68.312401,225.48225,4.8753023,-32.619282,-37.508793,-32.855801,77.364143,-20.220259,-.1572476,88.536285,88.994232,47651.344,Dec,Inc,Inc,Dec,Dec,Inc
ORA17,1,-43.429775,218.36246,-91.20253,533.66479,-44.063385,.96059662,-66.579269,1666.9014,-.14137873,-11.708859,-37.593845,-7.9620247,.016150115,2809.3215,.016150115,-20.474333,63.863525,-11015.191,Dec,Inc,Dec,Dec,Sta,Dec
ORA17,2,-43.429775,218.36246,259.40906,533.66479,-44.063385,-.50258547,-66.579269,1666.9014,1.1829622,-11.708859,-37.593845,-22.570583,.016150115,2809.3215,.45370865,-20.474333,63.863525,27323.887,Inc,Dec,Inc,Dec,Inc,Inc
ORA18,1,-59.063171,341.77469,-189.29747,592.86359,-51.70509,.6104368,97.090714,-11.120212,.066436231,96.700333,51.802238,86.063293,-17.845547,110.16545,-.012211166,36.319382,-17.197206,18886.078,Dec,Inc,Inc,Inc,Dec,Inc
ORA18,2,-59.063171,341.77469,448.41705,592.86359,-51.70509,-.36886457,97.090714,-11.120212,-.014997073,96.700333,51.802238,90.686707,-17.845547,110.16545,.061930388,36.319382,-17.197206,-12190.426,Inc,Dec,Dec,Inc,Inc,Dec
ORA2,1,-64.605339,306.46231,-101.43037,-13.418711,234.07646,-.026495546,-48.068535,785.28485,-.23394662,-41.229656,-3.7505944,-20.202532,162.23775,915.32111,.061186813,-70.531113,168.34241,-26660.76,Dec,Dec,Dec,Dec,Inc,Dec
ORA2,2,-64.605339,306.46231,170.29994,-13.418711,234.07646,.4001694,-48.068535,785.28485,1.984786,-41.229656,-3.7505944,-1.0800762,162.23775,915.32111,.90526265,-70.531113,168.34241,18752.064,Inc,Inc,Inc,Sta,Inc,Inc
ORA21,1,97.112335,-50.30146,155.37973,-16.918081,-64.585327,-.089877307,122.88071,-100,.16777943,143.42746,-62.732609,111.87341,-37.772961,-100,-.051574618,158.05821,-69.875092,61326.586,Inc,Dec,Inc,Inc,Dec,Inc
