HHID_panel,time,panelvar,annualincome,dsr,loanamount,assets_noland,dar,isr,ihs_isr,ihs_dar,ihs_dsr,ihs_loanamount,ihs_annualincome,ihs_assets_noland,euc_annualincome,sbd_annualincome,euc_assets_noland,sbd_assets_noland,euc_loanamount,sbd_loanamount,euc_dsr,sbd_dsr,euc_isr,sbd_isr,euc_dar,sbd_dar,year
KOR15,3,KOR15,189.36412,.19901223,616.20001,449.94568,1.3694987,.088337362,5.1743422,7.9153476,5.9865198,14.024474,12.844574,13.71003,3,Dec-Inc,3,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2020
KOR19,1,KOR19,29,.46837932,65.5,360,.18194444,.46837932,6.8424268,5.8968563,6.8424268,11.782952,10.968198,13.487006,4,Inc-Dec,1,Dec-Dec,1,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2010
KOR19,2,KOR19,39.367088,.21766825,41.099998,159.49367,.25769046,.087732531,5.1674724,6.2449102,6.0761247,11.316911,11.273832,12.672907,4,Inc-Dec,1,Dec-Dec,1,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2016
KOR19,3,KOR19,19.673914,.081939675,43.099998,101.3587,.42522252,.081939675,5.0991678,6.7457609,5.0991678,11.364426,10.580196,12.219568,4,Inc-Dec,1,Dec-Dec,1,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2020
KOR23,1,KOR23,56.400002,.34210992,95,222,.42792794,.11161347,5.4082088,6.7521033,6.5282812,12.154779,11.633371,13.00358,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2010
KOR23,2,KOR23,102.15189,.27364945,193,374.17722,.51579839,.26203236,6.2616186,6.9388642,6.3049984,12.863593,12.227364,13.525632,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2016
KOR23,3,KOR23,153.99457,.23841542,532.5,661.63043,.80482996,.20818658,6.0315876,7.3837786,6.1671662,13.878486,12.637819,14.09561,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2020
KOR26,1,KOR26,97,.0049484535,85,234,.36324787,.0049484535,2.3022788,6.5882344,2.3022788,12.043553,12.175613,13.056224,1,Sta-Dec,1,Dec-Dec,3,Inc-Inc,5,INC-INC,2,4,4,Inc-Inc,2010
KOR26,2,KOR26,85.759491,1.2583506,246.89999,136.13925,1.8135841,.8745867,7.4668989,8.196208,7.8307042,13.109886,12.052449,12.514581,1,Sta-Dec,1,Dec-Dec,3,Inc-Inc,5,INC-INC,2,4,4,Inc-Inc,2016
KOR26,3,KOR26,28.565218,1.4484673,120.6,184.0761,.65516382,.80681849,7.3862462,7.1780329,7.9714084,12.393382,10.953093,12.816252,1,Sta-Dec,1,Dec-Dec,3,Inc-Inc,5,INC-INC,2,4,4,Inc-Inc,2020
KOR3,1,KOR3,165,.28719094,58,297.5,.19495799,.060954332,4.8033395,5.9659381,6.3532977,11.661345,12.706848,13.296317,1,Sta-Dec,1,Dec-Dec,4,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2010
KOR3,2,KOR3,42.278484,.15245223,60.099998,157.65823,.38120431,.15245223,5.7200093,6.6364846,5.7200093,11.696913,11.345181,12.661332,1,Sta-Dec,1,Dec-Dec,4,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2016
KOR3,3,KOR3,27.826088,.027376749,49.900002,151.46739,.32944384,.027376749,4.0031748,6.4905553,4.0031748,11.510923,10.926876,12.621273,1,Sta-Dec,1,Dec-Dec,4,Inc-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2020
KOR34,1,KOR34,35,.64285713,65,217,.29953918,0,0,6.3953953,7.1590705,11.77529,11.156251,12.9808,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
KOR34,2,KOR34,30.063292,.68064219,107.6,143.54431,.74959433,.68064219,7.2161846,7.3126798,7.2161846,12.279324,11.004208,12.567546,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
KOR34,3,KOR34,76.826088,.54666787,157.5,400.59781,.39316237,.31155351,6.434721,6.6673717,6.9969893,12.660328,11.942447,13.593861,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
KOR35,1,KOR35,78,.59049118,65,241,.26970956,.1595878,5.7657514,6.2904963,7.0741024,11.77529,11.957611,13.085699,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
KOR35,2,KOR35,19.367088,1.4335296,210.2,245.31645,.85685241,1.4073861,7.942637,7.446413,7.9610424,12.948962,10.564478,13.103452,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
KOR35,3,KOR35,99.434784,.48927388,269,438.15219,.61394191,.24760425,6.2049828,7.1130481,6.8860707,13.195614,12.200404,13.683469,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
KOR41,1,KOR41,50,.2298,14.5,190.5,.076115489,.0298,4.0879369,5.0254421,6.1303611,10.275051,11.512925,12.850554,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Dec-Dec,2,4,3,Inc-Inc,2010
KOR41,2,KOR41,10.379746,2.8721435,89.800003,146.07596,.61474866,2.3492026,8.4549789,7.1143613,8.655961,12.098488,9.9407587,12.58503,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Dec-Dec,2,4,3,Inc-Inc,2016
KOR41,3,KOR41,110.52174,.19385469,56.099998,351.68478,.15951784,.12198292,5.497045,5.7653127,5.9602628,11.628038,12.306114,13.463637,4,Dec-Inc,3,Dec-Inc,4,Inc-Inc,4,Dec-Dec,2,4,3,Inc-Inc,2020
KOR42,1,KOR42,42,.36709523,107,650.5,.16448885,.36709523,6.5987701,5.7959991,6.5987701,12.273731,11.338573,14.078644,4,Inc-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
KOR42,2,KOR42,44.683544,.65081835,405.10001,490.18988,.82641447,.46742716,6.8403916,7.410244,7.1713781,13.605037,11.400508,13.795695,4,Inc-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
KOR42,3,KOR42,38.945656,.67723966,106.7,360.92389,.29563019,.38276029,6.6405578,6.3822594,7.2111731,12.270924,11.26307,13.48957,4,Inc-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
KOR44,1,KOR44,47,.3498936,48,147,.32653061,.15840426,5.7583075,6.4816732,6.5507784,11.472103,11.45105,12.591335,4,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
KOR44,2,KOR44,15.113923,1.7159605,215.2,502.84811,.42796221,1.7159605,8.1408758,6.7521834,8.1408758,12.97247,10.316519,13.821191,4,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
KOR44,3,KOR44,33.847824,1.5876038,278.10001,603.69568,.46066257,.60812294,7.1035247,6.8258142,8.0631285,13.228883,11.122777,14.003973,4,Dec-Inc,4,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
KOR45,1,KOR45,24,.32012501,25,78,.32051286,.15345834,5.7265868,6.4630718,6.4618611,10.819778,10.778956,11.957611,3,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
KOR45,2,KOR45,115.63291,.13525286,98.099998,152.59494,.64287847,.084461071,5.1294727,7.1591034,5.600307,12.18689,12.351323,12.62869,3,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
KOR45,3,KOR45,133.74457,.64210039,263.39999,176.35869,1.4935471,.13592519,5.6052651,8.0020561,7.1578927,13.174576,12.496834,12.773422,3,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
KUV1,1,KUV1,49,1.048913,81,296.5,.27318719,.091510206,5.2096276,6.303308,7.6486568,11.995352,11.492723,13.29295,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Inc,2010
KUV1,2,KUV1,83.854431,.24419399,86.099998,31.012659,2.7762856,.016476823,3.4960215,8.622016,6.1911144,12.056412,12.029984,11.035298,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Inc,2016
KUV1,3,KUV1,71.134781,.35840452,377.39999,368.8587,1.023156,.14500633,5.6699367,7.6237946,6.5748115,13.534208,11.865479,13.511316,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Inc,2020
KUV18,1,KUV18,34,.19029412,40,100.5,.39800996,.13147058,5.5719447,6.679626,5.9417248,11.289782,11.127263,12.211061,1,Inc-Dec,2,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2010
KUV18,2,KUV18,66.455696,.15208986,34.900002,36.835445,.94745708,.0092327148,2.9188204,7.5469289,5.7176294,11.153389,11.797438,11.207363,1,Inc-Dec,2,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2016
KUV18,3,KUV18,33.847824,.88475055,263.39999,282.11954,.9336468,.88475055,7.4784532,7.5322456,7.4784532,13.174576,11.122777,13.243234,1,Inc-Dec,2,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2020
KUV23,1,KUV23,45,1.0931342,90,228,.39473686,.27961215,6.3265538,6.6713681,7.6899514,12.100712,11.407565,13.030248,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,1,Inc-Inc,2010
KUV23,2,KUV23,13.101266,1.8730781,208.8,266.13925,.78455168,1.4704212,7.9864516,7.3582602,8.2284861,12.942279,10.173612,13.184922,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,1,Inc-Inc,2016
KUV23,3,KUV23,69.239128,.23591572,549.40002,377.44565,1.4555739,.089652918,5.1891241,7.9763031,6.1566262,13.909729,11.838469,13.534329,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,3,1,Inc-Inc,2020
KUV27,1,KUV27,59,.41674241,75,206,.36407766,.15365805,5.7278876,6.5905161,6.7256169,11.91839,11.67844,12.928779,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,4,1,Inc-Inc,2010
KUV27,2,KUV27,25.06329,1.0658481,208.7,215.63292,.96784854,1.0658481,7.6646733,7.568223,7.6646733,12.9418,10.822307,12.97448,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,4,1,Inc-Inc,2016
KUV27,3,KUV27,138.78261,.32252049,114.9,330.38046,.34778082,.16047759,5.7713113,6.5447216,6.4693165,12.344965,12.533812,13.401148,4,Dec-Inc,3,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,4,1,Inc-Inc,2020
KUV32,1,KUV32,85.5,.23381415,54,226,.23893805,.090432234,5.1977787,6.1693559,6.1476784,11.589887,12.049418,13.021438,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Inc-Inc,3,2,1,Inc-Inc,2010
KUV32,2,KUV32,148.65823,.40547299,194.5,287.46835,.67659622,.0073973942,2.6988125,7.2102222,6.6982031,12.871335,12.602552,13.262015,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Inc-Inc,3,2,1,Inc-Inc,2016
KUV32,3,KUV32,115.25,.30504361,146.89999,612.01086,.24002843,.15584902,5.7420454,6.1739087,6.4136047,12.590654,12.348006,14.017653,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Inc-Inc,3,2,1,Inc-Inc,2020
KUV44,1,KUV44,72,.31536001,57,417.5,.13652694,.087749004,5.1676602,5.6096826,6.4468646,11.643953,11.877568,13.635187,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,3,Inc-Inc,2010
KUV44,2,KUV44,55.936707,.19417515,38,56.455696,.67309415,.19191217,5.950192,7.2050328,5.9619145,11.238488,11.625123,11.634358,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,3,Inc-Inc,2016
KUV44,3,KUV44,124.43478,.19058509,106,519.29346,.2041235,.16355717,5.790319,6.0118785,5.943253,12.264341,12.424685,13.853372,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,3,Inc-Inc,2020
KUV46,1,KUV46,55,2.0014038,170,302,.56291389,.69844401,7.242003,7.0262747,8.2947512,12.736701,11.608235,13.31133,1,Inc-Dec,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2010
KUV46,2,KUV46,164.55698,.23493533,69.599998,81.012657,.85912496,.099518664,5.2935176,7.4490619,6.152462,11.843667,12.70416,11.995508,1,Inc-Dec,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2016
KUV46,3,KUV46,64.130432,.21412967,89.099998,158.96739,.56049228,.21412967,6.0597343,7.0219636,6.0597343,12.090662,11.761822,12.669601,1,Inc-Dec,1,Dec-Inc,4,Dec-Inc,2,Dec-Dec,2,3,1,Inc-Inc,2020
KUV7,1,KUV7,100,.32169998,90,423.5,.21251476,.071699999,4.9656863,6.0521641,6.4667687,12.100712,12.206073,13.649456,1,Inc-Dec,2,DEC-INC,4,Dec-Inc,4,Inc-Inc,2,2,4,Inc-Inc,2010
KUV7,2,KUV7,73.063293,.12408826,56.900002,31.70886,1.7944511,.12408826,5.5141563,8.1856022,5.5141563,11.642198,11.892229,11.057499,1,Inc-Dec,2,DEC-INC,4,Dec-Inc,4,Inc-Inc,2,2,4,Inc-Inc,2016
KUV7,3,KUV7,58.56522,1.4257752,278.39999,500.59781,.55613506,1.0283488,7.6288571,7.0141592,7.9556184,13.229961,11.671043,13.816706,1,Inc-Dec,2,DEC-INC,4,Dec-Inc,4,Inc-Inc,2,2,4,Inc-Inc,2020
MAN1,1,MAN1,71,.010492958,10,155,.064516127,.010492958,3.0461144,4.8601227,3.0461144,9.9034872,11.863583,12.644327,2,Sta-Dec,1,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Inc-Inc,2010
MAN1,2,MAN1,49.746834,.50146866,106.4,214.93671,.49502945,.50146866,6.9106894,6.8977656,6.9106894,12.268108,11.50785,12.971246,2,Sta-Dec,1,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Inc-Inc,2016
MAN1,3,MAN1,12.880435,2.3127127,57.299999,197.71739,.28980759,.60288012,7.0948663,6.3623672,8.4393234,11.649203,10.156612,12.887741,2,Sta-Dec,1,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Inc-Inc,2020
MAN14,1,MAN14,92,.052707139,25,170,.14705883,.041837573,4.4270849,5.6839914,4.6579881,10.819778,12.122691,12.736701,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Inc-Inc,2010
MAN14,2,MAN14,47.088608,.75182891,215.2,445.44302,.48311454,.75182891,7.3156562,6.8734021,7.3156562,12.97247,11.452933,13.699972,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Inc-Inc,2016
MAN14,3,MAN14,134.02174,.078130029,55.200001,254.94565,.21651672,.038255848,4.3376145,6.0708203,5.0515628,11.611865,12.498904,13.141953,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,3,3,Inc-Inc,2020
MAN16,1,MAN16,36,.38611111,37,214,.17289719,.024999999,3.9124227,5.8458529,6.6492739,11.211821,11.184422,12.966879,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
MAN16,2,MAN16,42.531643,.55239153,88.699997,230.75949,.38438284,.20176913,6.0002775,6.6447878,7.0074053,12.086163,11.351151,13.042278,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
MAN16,3,MAN16,46.358696,.75747073,172.89999,318.47827,.54289418,.46642435,6.838244,6.9900622,7.3231325,12.753615,11.437311,13.364457,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
MAN18,1,MAN18,169,.14603551,66,600.5,.10990841,.039526626,4.3702817,5.3928151,5.6770086,11.790557,12.730802,13.998665,3,Inc-Dec,4,Dec-Dec,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2010
MAN18,2,MAN18,159.3671,.2765696,158.2,614.11389,.25760692,.26862681,6.2864738,6.244586,6.3156128,12.664762,12.672112,14.021083,3,Inc-Dec,4,Dec-Dec,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2016
MAN18,3,MAN18,111.84782,.36227712,122.6,200,.61299998,0,0,7.1115127,6.5855584,12.409829,12.318042,12.89922,3,Inc-Dec,4,Dec-Dec,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2020
MAN19,1,MAN19,161,2.3518634,1150,815.5,1.4101777,.55062115,7.0041952,7.9446182,8.45611,14.648419,12.682307,14.304704,1,Sta-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
MAN19,2,MAN19,123.32279,1.050776,1487.4,1191.1393,1.2487205,.30021307,6.3976426,7.8230219,7.6504316,14.905687,12.415708,14.683568,1,Sta-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
MAN19,3,MAN19,37.934784,2.2731507,918.20001,272.82608,3.3655138,.48710597,6.8816299,8.8144827,8.4220695,14.423318,11.236771,13.209737,1,Sta-Dec,4,Dec-Dec,3,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
MAN2,1,MAN2,70,.67457861,205,695.5,.29475197,.25579277,6.2375188,6.3792844,7.2072358,12.923912,11.849398,14.145534,1,Inc-Dec,4,Dec-Dec,3,Inc-Dec,2,Dec-Dec,2,3,1,Inc-Inc,2010
MAN2,2,MAN2,126.58228,.43342254,155.10001,667.02533,.23252492,.43342254,6.7648616,6.142149,6.7648616,12.644973,12.441795,14.10373,1,Inc-Dec,4,Dec-Dec,3,Inc-Dec,2,Dec-Dec,2,3,1,Inc-Inc,2016
MAN2,3,MAN2,54.347828,.057373069,86.900002,217.5,.39954025,.057373069,4.7427983,6.6834631,4.7427983,12.06566,11.596307,12.983101,1,Inc-Dec,4,Dec-Dec,3,Inc-Dec,2,Dec-Dec,2,3,1,Inc-Inc,2020
MAN21,1,MAN21,44,.44425002,43.5,111,.3918919,.21697727,6.0729451,6.664135,6.789536,11.373663,11.385092,12.310432,4,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
MAN21,2,MAN21,41.012661,.43956575,139.2,177.97469,.7821337,.18696737,5.9240885,7.3551731,6.7789359,12.536814,11.314783,12.782544,4,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
MAN21,3,MAN21,46.304348,1.1801939,212.5,147.01086,1.4454713,.88391715,7.4775109,7.9693379,7.7665815,12.959845,11.436138,12.591409,4,Dec-Inc,1,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
MAN32,1,MAN32,27,2.1648912,67,190,.35263157,.37113938,6.6097264,6.5585728,8.3732729,11.805595,10.896739,12.847926,4,Dec-Inc,1,Dec-Dec,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
MAN32,2,MAN32,26.13924,.90975076,86.800003,139.24051,.62338185,.36206332,6.5849681,7.1283069,7.5063181,12.064509,10.86434,12.537106,4,Dec-Inc,1,Dec-Dec,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
MAN32,3,MAN32,34.02174,1.1333022,168.89999,149.78261,1.1276342,.91139162,7.5081201,7.7210245,7.7260385,12.730209,11.127902,12.610087,4,Dec-Inc,1,Dec-Dec,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
MAN34,1,MAN34,69,.11949275,54,145,.37241378,.11949275,5.4764204,6.6131544,5.4764204,11.589887,11.835009,12.577636,2,Dec-Sta,1,Dec-Dec,4,Inc-Inc,4,INC-INC,2,4,4,Inc-Inc,2010
MAN34,2,MAN34,4.9367089,4.1243024,139.10001,72.658226,1.9144425,4.1243024,9.0177994,8.250329,9.0177994,12.536096,9.1976013,11.886669,2,Dec-Sta,1,Dec-Dec,4,Inc-Inc,4,INC-INC,2,4,4,Inc-Inc,2016
MAN34,3,MAN34,5.6521735,3.0318639,65.5,91.739136,.71398091,.42597121,6.7475204,7.2640038,8.7100801,11.782952,9.332943,12.119851,2,Dec-Sta,1,Dec-Dec,4,Inc-Inc,4,INC-INC,2,4,4,Inc-Inc,2020
MAN41,1,MAN41,33,.15909091,42,88,.47727272,.15909091,5.7626328,6.8612361,5.7626328,11.338573,11.09741,12.078239,1,Sta-Dec,3,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2010
MAN41,2,MAN41,132.65823,.37309006,244.89999,624.49365,.3921577,.1917924,5.9495673,6.664813,6.6149688,13.101752,12.488679,14.037844,1,Sta-Dec,3,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2016
MAN41,3,MAN41,8.804348,3.75737,244.10001,267.66306,.91196752,1.7230957,8.1450253,7.5087519,8.9246216,13.09848,9.7761478,13.190632,1,Sta-Dec,3,Inc-Inc,3,Inc-Inc,4,Inc-Inc,2,2,1,Inc-Inc,2020
MAN42,1,MAN42,37,.2027027,65,349.5,.18597998,.2027027,6.0048938,5.9187937,6.0048938,11.77529,11.211821,13.457406,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2010
MAN42,2,MAN42,153.41772,.056270629,259.60001,619.62024,.41896632,.048597358,4.5768223,6.7309389,4.7233987,13.160045,12.634067,14.030009,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2016
MAN42,3,MAN42,247.93478,.19549446,592.40002,859.56519,.68918574,0,0,7.2286587,5.9686856,13.985085,13.114068,14.357329,3,Dec-Inc,4,Inc-Inc,3,Inc-Inc,2,Inc-Inc,1,5,1,Inc-Inc,2020
MAN44,1,MAN44,70,.30571428,78,411,.18978101,.20571429,6.0196414,5.9390249,6.415801,11.957611,11.849398,13.619495,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Inc,2010
MAN44,2,MAN44,101.26582,.091985881,74.699997,48.607597,1.5367967,.091985881,5.2148118,8.0306025,5.2148118,11.914383,12.218652,11.484682,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Inc,2016
MAN44,3,MAN44,259.23914,.047559876,106.1,195.97827,.54138654,.022110669,3.7897184,6.9872813,4.5552473,12.265285,13.158653,12.878906,3,Dec-Inc,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Inc,2020
MAN47,1,MAN47,38.25,.72329485,80,165,.48484847,.20808016,6.0310764,6.8769846,7.2769647,11.982929,11.245046,12.706848,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,2,Dec-Dec,1,5,1,Inc-Inc,2010
MAN47,2,MAN47,44.556965,.26636273,88.599998,119.87341,.73911303,.14723615,5.6851964,7.2985983,6.2780099,12.085034,11.397671,12.387339,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,2,Dec-Dec,1,5,1,Inc-Inc,2016
MAN47,3,MAN47,137.93478,.2178881,233.60001,291.30435,.80191046,0,0,7.3801446,6.0771341,13.054513,12.527683,13.275271,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,2,Dec-Dec,1,5,1,Inc-Inc,2020
MAN5,1,MAN5,45,.27542222,39,206,.18932039,.053200003,4.667294,5.936595,6.3114557,11.264464,11.407565,12.928779,4,Dec-Inc,2,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2010
MAN5,2,MAN5,59.822784,.11446255,46.299999,49.588608,.9336822,.062420655,4.8271074,7.5322838,5.433414,11.436045,11.692289,11.504663,4,Dec-Inc,2,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2016
MAN5,3,MAN5,66.95652,.28783038,93.199997,203.96739,.45693576,.15489098,5.7358794,6.8176913,6.3555217,12.135651,11.804946,12.918862,4,Dec-Inc,2,Dec-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2020
MAN8,1,MAN8,36,.29982069,45,140,.32142857,.059074301,4.7720146,6.4659247,6.3963346,11.407565,11.184422,12.542545,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2010
MAN8,2,MAN8,17.721519,2.0766559,151.89999,120.82278,1.2572131,1.3525379,7.9028854,7.8298001,8.3316612,12.624125,10.475682,12.395227,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2016
MAN8,3,MAN8,24,1.4167284,97.699997,153.64131,.63589668,.58155298,7.0588498,7.1481838,7.9492531,12.182804,10.778956,12.635523,4,Dec-Inc,1,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Inc-Inc,2020
MANAM13,1,MANAM13,125,.88688684,210,412.5,.5090909,.23994339,6.1735544,6.9257746,7.480865,12.94801,12.429216,13.623138,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,1,1,Inc-Inc,2010
MANAM13,2,MANAM13,98.227844,.24855067,189.89999,197.78481,.96013433,0,0,7.5602207,6.2087979,12.8474,12.188192,12.888083,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,1,1,Inc-Inc,2016
MANAM13,3,MANAM13,118.47826,2.4133303,700.79999,611.90216,1.1452811,1.4367594,7.9632926,7.7365527,8.4819098,14.153125,12.375632,14.017475,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,3,1,1,Inc-Inc,2020
MANAM20,1,MANAM20,115,.12869565,32,196.5,.16284986,.024347825,3.8860111,5.7859855,5.5506124,11.066638,12.345835,12.881565,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2010
MANAM20,2,MANAM20,215.18988,.22580214,363.79999,395.82281,.91909808,.22580214,6.1128111,7.5165405,6.1128111,13.497507,12.972424,13.581869,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2016
MANAM20,3,MANAM20,249.91304,.14267354,220.3,549.72827,.40074345,.1198156,5.4791183,6.68647,5.6537185,12.995893,13.122016,13.910327,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2020
MANAM25,1,MANAM25,45,.25372607,27.5,87.5,.31428573,.066912882,4.8965945,6.4434524,6.2294064,10.915089,11.407565,12.072541,1,Inc-Dec,1,Inc-Inc,1,Inc-Inc,2,Inc-Inc,2,4,1,Inc-Inc,2010
