HHID_panel,year,dsr_std,dar_std,tdr_std,rfm_std,dailyincome_pc_std,assets_pc_std,lpc_std
NAT37,2016,-.25123861,-.74732274,1.1049182,-.15009464,-.74916244,-.30689979,-.44125602
NAT37,2020,-.58242077,-.95562404,.037201948,.50229681,.44350383,-.084541872,2.4673934
NAT38,2010,-.56991178,-.78881121,-.45677617,.26593751,-.472974,-.193845,-.77604121
NAT38,2016,-.52187884,-.2111617,-.45677617,-.16895109,-.45434061,-.672858,-.85908842
NAT38,2020,-.57830906,-.10576498,-.45677617,-.066346265,-.28836304,-.67766172,-.49615625
NAT39,2010,-.58084047,.27423546,-.45677617,-.18510954,.21305139,.91819912,-.97578514
NAT39,2016,-.44585764,.20462225,-.45677617,.2668182,2.2857404,2.4148271,.50393254
NAT39,2020,5.3989606,.84218037,-.45677617,-5.1248665,-1.1431307,1.0561013,.4793216
NAT4,2010,-.60693604,-.85179502,2.4425616,.015642177,.1182185,-.53718978,-.36258796
NAT4,2016,.35318428,.46152762,-.22483326,.5579356,-.55824041,-.50121015,1.2554561
NAT4,2020,-.10345495,-.045338202,-.45677617,-.90335149,-.83066833,-.63281739,.34349844
NAT40,2016,-.53297532,-.85683823,-.45677617,.95230162,.5051524,-.26022971,.1611449
NAT40,2020,.93706125,-.28137618,2.5343552,-.26857185,-.77268898,-.055853266,1.5322953
NAT41,2010,-.62101424,.063107349,-.45677617,.1653946,.25547671,1.3341938,-.66918653
NAT41,2016,-.61638647,-.85412455,-.45677617,.21588212,.80141467,1.6065128,-1.2823837
NAT41,2020,-.056256633,.7924397,-.45677617,.082064733,1.0417536,2.7061918,.5572077
NAT42,2016,-.58308738,-.7521525,-.45677617,.16939393,1.9461627,-.61872303,-1.5527931
NAT42,2020,-.40285531,-.15433326,-.45677617,.090150207,1.8920056,-.18999179,.50393254
NAT43,2010,-.41909197,-.56938148,-.45677617,.047083255,-.8665266,-.56818491,-.49615625
NAT43,2016,-.53175151,.59952259,-.45677617,-.16675743,-.50962967,-.63362879,-.77604121
NAT43,2020,-.62101424,1.9913783,-.45677617,-1.7391676,-.8761763,-.69341844,.1611449
NAT44,2010,-.62101424,-.58778113,-.45677617,-.011698079,-.34222016,-.54943651,.25060907
NAT44,2016,.13606781,-.57986182,-.45677617,.43718472,-.85548717,.10228916,-.18164273
NAT44,2020,.60683101,.79104555,-.45677617,.43385729,-.29163602,.37823477,2.9521682
NAT45,2010,2.1822641,2.5394273,-.45677617,-3.6092727,-.97235978,.86368126,-1.2823837
NAT45,2016,-.53640532,2.6487215,-.45677617,.06582775,1.0525472,1.0647849,-.66918653
NAT45,2020,-.43989912,.64116645,-.45677617,.1810365,-.069454849,1.5680181,-.18164273
NAT46,2010,-.6067552,-.6561228,-.45677617,.10566959,.3964783,-.6007939,-.66918653
NAT46,2016,-.25427562,.1115475,-.45677617,-.029547948,-.16466737,-.59674114,-1.1182115
NAT46,2020,-.48264548,.038682289,.7469278,.012787635,.044730984,-.63132751,-.081719123
NAT47,2010,.84678626,.87539297,-.45677617,-1.4558438,-.84757966,1.8821375,-.66918653
NAT47,2016,-.2925598,2.6487215,-.45677617,-.20881753,1.4632235,.95221907,-.055989522
NAT47,2020,-.47566521,-.86849505,-.45677617,.87948519,-.31808171,2.012917,.62338328
NAT48,2010,.79042876,1.425669,-.45677617,-.55978703,.033655822,2.8290339,-.52443033
NAT48,2016,.025634456,1.9494252,-.45677617,.008206238,1.1303036,1.7175767,.1611449
NAT48,2020,5.3989606,-.11952061,-.45677617,-5.1248665,-1.1876105,4.5935726,-.44125602
NAT49,2010,-.59630841,-.75097072,-.45677617,.041316528,-.036098439,.46689281,-.86721796
NAT49,2016,-.44403031,.51004392,3.7110112,-.011554264,1.0257403,-.64752573,-.44125602
NAT49,2020,-.50153327,-.87361014,4.961381,.37093583,.2641516,-.59120595,-.18164273
NAT5,2010,-.58047235,-.94944257,-.45677617,.26181585,4.8885489,3.4023156,-1.2823837
NAT5,2016,.020429337,1.6240549,-.45677617,-.14422078,.60582173,3.2383769,-.86721796
NAT5,2020,-.55261052,2.6487215,-.45677617,-.24523759,.025881218,1.1099905,.25060907
NAT50,2010,-.56836122,-.64322877,-.45677617,-.068879366,-.48072606,-.61106533,-.36258796
NAT50,2016,-.46839699,-.77191883,1.5950379,.14488252,.30765975,-.57350022,-.66918653
NAT50,2020,-.45423177,-.10253368,-.45677617,.32549548,.21941134,-.51328713,1.5322953
NAT51,2010,-.58951432,-1.0839486,-.45677617,-.20760033,-.22367902,2.1357639,-1.5889822
NAT51,2016,-.51273549,-.86265063,-.45677617,.83212608,.68857026,.43923956,-.49615625
NAT51,2020,-.4276686,-.64844733,-.45677617,.86298084,1.5202605,.23695859,1.4770035
NAT52,2020,-.15759775,2.6487215,-.45677617,-.64993352,-.55850172,-.55927998,1.1895077
NAT53,2020,-.59820211,-.89654714,-.45677617,.85534245,1.5700622,.24886294,-.86721796
NAT54,2020,-.468319,-.88334823,-.45677617,.51721495,-.013051624,.063594751,.50393254
NAT55,2020,-.36694428,-.20901302,.21697739,.32544833,1.9354757,1.3965427,-.81159115
NAT56,2020,.013600105,-.74732161,3.6655815,1.612263,-.86152631,-.51308924,.17740397
NAT57,2020,-.047063138,-.52983636,-.45677617,.06138039,-.67602354,-.45649147,.8467201
NAT58,2020,-.33516443,.17823029,-.45677617,-.18822479,.3864561,-.5776673,1.0130688
NAT59,2020,-.46771023,-.68603617,-.14478888,.42150694,2.1514857,.76083779,1.1704049
NAT6,2010,-.62101424,-.72117877,-.45677617,-.20445246,-.63757122,-.61001867,-1.0559261
NAT6,2016,-.61759865,-1.0512366,-.45677617,.033574697,-.89970034,-.54894662,-1.2823837
NAT6,2020,-.55759853,.14632978,-.10279765,-.52133906,-.96413636,-.66158789,1.1895077
NAT60,2020,.15161598,.0037911905,.18854757,-.20425089,-.35523468,-.47513187,-.36258796
NAT61,2020,-.38528013,-.66981989,4.0489721,.1512364,.36657691,-.26345393,.083504468
NAT62,2020,.92441833,1.176065,-.45677617,.26120028,-.098683208,-.48056632,2.0228081
NAT63,2020,-.34143317,-.84310967,.3852036,1.22928,-.21663874,-.4513697,-.16119742
NAT7,2010,-.56969863,-1.0351952,-.45677617,.45781237,.26244953,.1921636,-1.2100055
NAT7,2016,-.62101424,-.58055913,-.45677617,.51882863,-.75907707,-.00041660282,-1.335811
NAT7,2020,5.3989606,1.7833061,-.45677617,-1.5519375,-.77185756,.27543592,.063613601
NAT8,2016,-.58091003,-.71406794,-.45677617,-.079319179,.55951226,-.57976204,-1.335811
NAT8,2020,-.36207747,-1.0259537,-.45677617,2.9582398,-.73232466,-.52023494,-1.245187
NAT9,2010,-.46536779,-.83143157,-.45677617,-1.2565002,-.98475569,.52784556,-.86721796
NAT9,2016,.2825968,-.84071791,-.45677617,3.1129777,-.87535322,-.25709903,.1611449
NAT9,2020,-.37671152,2.6487215,-.45677617,-.68356711,-.75487369,-.46623772,.1611449
ORA1,2010,-.61085296,-.58658922,-.45677617,.30202836,.77560163,-.37668872,-.70812958
ORA1,2016,-.028014932,1.371572,.39972869,-.54363859,-.57432365,-.0091688475,-.66918653
ORA1,2020,1.7989244,-.60813707,-.45677617,.66942096,-.84008551,-.33862913,1.875083
ORA10,2010,-.10864816,-.59106678,-.45677617,.079920262,.19567595,-.49858254,-.31231266
ORA10,2016,-.55948979,-.56876582,-.45677617,.13638341,.46646905,-.45011163,.083504468
ORA10,2020,-.50291729,.053756583,-.45677617,-.13274725,1.445883,-.49922517,1.6667728
ORA11,2016,-.35787404,1.1062844,-.45677617,.051921539,-.24974559,-.098431878,-.66918653
ORA11,2020,1.4058002,.07792107,-.45677617,-5.1248665,-.93240982,-.2561141,2.4673934
ORA12,2010,-.62101424,-1.0390939,-.45677617,.25023368,-.94987863,-.59359723,-1.2100055
ORA12,2016,-.49909666,-.72192055,-.45677617,.090957746,-.52046776,-.51806003,-.31231266
ORA12,2020,-.31817767,2.6487215,-.45677617,-.8515746,-1.0063953,-.63639712,-.92603105
ORA13,2016,-.43843433,-.26888335,1.2103431,-1.5732431,-.62253869,-.63685185,.52829367
ORA13,2020,4.7409964,2.6487215,-.45677617,-2.1326873,-.97323233,-.37425205,4.2745962
ORA14,2010,5.3989606,2.6487215,-.45677617,-3.3107455,-.60808295,.48367688,-.52443033
ORA14,2016,2.9237309,.71056992,.14944902,.26764989,-.56226659,.83529979,-1.0559261
ORA14,2020,2.6021013,-.41227633,-.45677617,-2.8849299,-1.0374345,-.42380515,.90326828
ORA15,2010,1.0697479,2.6487215,-.45677617,-.35884491,.59168959,-.55340374,-.52443033
ORA15,2016,1.3172731,2.058459,-.45677617,-.26147833,-.12890851,-.31936339,-.055989522
ORA15,2020,1.4752814,1.7675241,-.45677617,-1.1478461,-.59839821,-.58358264,.063613601
ORA16,2016,-.35962725,-.13095467,-.45677617,-.091438755,-.59643471,-.48233691,-.36258796
ORA16,2020,-.45706108,-1.15185,-.45677617,3.1129777,-1.1180421,-.55759978,-1.2100055
ORA17,2010,-.32372135,-.77207547,-.45677617,.11471603,-.37341517,-.54074526,-.66918653
ORA17,2016,-.52165425,.55287033,-.45677617,.13359696,-.53803831,-.6209842,-.77604121
ORA17,2020,1.9282105,.27142259,.26609135,.64292687,-.79514039,-.49808815,1.463038
ORA18,2010,-.52521688,-.92714441,-.45677617,.019893207,-.20813751,.39002427,-.77604121
ORA18,2016,-.43220297,-.4162977,-.45677617,.090951316,.5050301,.24503671,-.68364358
ORA18,2020,-.45320457,-.7107051,.57709801,.70449668,1.1228687,-.37555149,.48919633
ORA19,2016,-.42331767,-.55723596,1.014184,-.1279906,-.56405425,-.54414588,-.36258796
ORA19,2020,-.41626763,-.76477736,1.896736,.015164945,.11539851,-.62594002,-.36258796
ORA2,2010,.051840127,-.83639842,.18856035,.068535581,-.43257678,-.23949438,-.31231266
ORA2,2016,-.26718718,-.10917381,-.45677617,.053366676,-.65377045,-.63724661,-1.4108059
ORA2,2020,2.4951179,-.31443226,.73654008,-2.1478269,-.77542561,-.4844245,2.0625896
ORA20,2016,-.50822383,-.36146903,-.45677617,-.58420151,-.2409526,-.52300596,.50393254
ORA20,2020,-.35917115,1.1279852,-.45677617,-.13439013,-.36656192,-.52760959,2.0625896
ORA21,2010,-.42986116,.11370647,-.45677617,-.086175993,-.13375436,.49471906,.1611449
ORA21,2016,-.1949691,-.16611336,-.45677617,.19020337,2.5241737,-.31267145,-.92603105
ORA21,2020,-.62101424,.72095382,-.45677617,.048236508,-.47568545,-.60810053,-1.3773346
ORA22,2010,-.46656385,.037807722,-.45677617,-.2538321,-.29230812,.41094631,.25060907
ORA22,2016,.16977909,.26590878,-.45677617,.23245727,-.12690763,-.2321604,.87513852
ORA22,2020,-.62101424,-.86068982,-.45677617,1.1739023,.16608366,.44252956,-.31231266
ORA23,2010,-.42269924,-.14239034,-.45677617,-.25225994,-.39213222,1.9224333,-.055989522
ORA23,2016,-.62101424,-1.1669823,-.45677617,.21269023,4.8885489,4.5935726,-1.4821634
ORA23,2020,.13854615,.95508289,-.45677617,-.22056432,1.6552392,4.5407481,-.81159115
ORA24,2010,.018834008,-.74676257,-.45677617,-.0027511381,-.53562933,-.55733764,-.66918653
ORA24,2016,-.20012648,.42210412,-.45677617,-1.0076467,-.80692434,-.65422583,-1.2100055
ORA24,2020,-.46162775,.5079782,-.45677617,.0069751218,1.1936963,-.36436179,.50393254
ORA25,2010,-.14630146,-.54437953,-.45677617,.12751524,.70796978,1.71065,-.85908842
ORA25,2016,3.2991462,-.88060772,-.012145465,.35005778,-1.1336251,-.5440833,-1.2100055
ORA25,2020,.43774384,-.95825654,2.1142089,1.0719658,-.60887527,.3107734,1.4770035
ORA26,2010,-.53239757,-.90057558,-.45677617,.2119472,.63265026,-.54082727,-1.1684184
ORA26,2016,-.52807981,-.67589927,-.45677617,.076022133,.29479423,-.49125323,-1.0283891
ORA26,2020,1.0118127,-.39976105,2.2430034,-5.1248665,-1.0782932,-.64990789,-.21627142
ORA27,2010,.13020213,-.74499923,-.45677617,-.16974998,-.19872299,-.50716543,-.36258796
ORA27,2016,.084008895,-.83375823,-.45677617,.16704941,-.0035357177,-.28933561,-1.0559261
ORA27,2020,-.26785854,-.90498042,.88946575,.35953531,1.7760829,-.30759692,-.59479332
ORA28,2010,.51740205,-.29516697,1.0251076,-.26419833,-.51067328,-.56997943,-.36258796
ORA28,2016,-.62101424,-.06406489,-.45677617,-.32359201,-.77966183,-.50093937,-1.5889822
ORA28,2020,1.1849546,1.4266887,-.27306455,-1.7379205,-.53292161,-.35154706,2.0902004
ORA29,2010,-.4619424,-.91517574,-.45677617,-.14058445,-.62028992,-.55207866,-.18164273
ORA29,2016,-.46489263,-.71914709,3.2479072,-.16016534,-.71531868,-.56770593,-.85908842
ORA29,2020,.056553751,-.16583674,.13729331,.41280884,-.18480507,-.44914621,2.2178705
ORA3,2016,-.35255921,1.0116342,-.45677617,-.28185764,-.49160689,-.66856349,-.36258796
ORA3,2020,-.61258745,.206094,-.45677617,.25897554,-.12431249,-.54175681,-.21627142
ORA30,2010,-.33942449,.061619069,-.45677617,-.52852386,-.6728875,1.4475751,-.055989522
ORA30,2016,.7582345,2.6487215,-.45677617,.09491019,-.8151992,-.60688013,-.97578514
ORA30,2020,5.3989606,.75739896,-.45677617,-5.1248665,-1.1768869,.2441297,1.4770035
ORA31,2016,-.58328414,-.25779644,-.45677617,-.017809479,-.50822484,-.60079283,.87513852
ORA31,2020,-.52177995,-.89311939,-.45677617,.5255301,.27476773,-.58063728,.25060907
ORA32,2010,-.57714343,-.15945169,-.45677617,.077770978,.91872764,-.58892453,-.68364358
ORA32,2016,-.32460776,.26453975,-.45677617,.17719258,.48393664,-.56844902,-1.5889822
ORA32,2020,-.32419372,-.30751285,1.2928463,.00032923982,-.30535784,-.56011617,.7706812
ORA33,2010,-.52253187,-.18563783,-.45677617,-.1079692,-.21048392,.44392508,.1611449
ORA33,2016,-.62101424,-.67625302,-.45677617,.22282235,.89467973,-.26870099,-1.1039467
ORA33,2020,.46779758,-.16420121,-.45677617,-1.4199098,-.71420181,-.27682215,2.9521682
ORA34,2016,.23935641,-.88141119,-.45677617,2.1646399,-1.0418624,-.59185296,-1.2823837
ORA34,2020,-.23274674,-.75229114,-.45677617,-.26979485,-.85707545,-.59459305,-.055989522
ORA35,2010,-.4255935,-.38687372,-.45677617,.058046285,-.22248168,-.54191989,-.52443033
ORA35,2016,-.56912202,.079272039,-.45677617,-.12540059,-.073630914,-.57300007,.25060907
ORA35,2020,-.39918724,-.94758284,2.2237267,.88481522,.94204545,-.48684996,-.081719123
ORA36,2010,-.499062,-.31258598,-.45677617,.25492159,.3126727,.68596947,-.52443033
ORA36,2016,-.13637033,-.79894662,-.45677617,.63603747,-.87755746,-.43069872,-.86721796
ORA36,2020,-.37437031,-.41198429,-.45677617,-.0072924215,1.070873,-.29253998,1.5322953
ORA37,2010,-.29082692,.098526694,-.45677617,-.098958619,-.48252541,-.66250038,-.86721796
ORA37,2020,-.62101424,-1.1765707,-.45677617,2.4349172,-.93240982,-.42448694,-1.8955808
ORA38,2010,.93170649,1.8593755,-.45677617,-.13957572,-.15872304,-.51388299,-.70812958
ORA38,2016,-.54895824,.63916743,-.45677617,-.028105786,-.35679907,-.40414616,-1.335811
ORA38,2020,-.61711717,-.85575908,-.45677617,.71460211,.320795,-.18335484,-.77604121
ORA39,2010,-.62101424,-.87881446,-.45677617,.24245249,-.31065488,-.59631455,-1.0559261
ORA39,2016,-.62101424,.41608208,-.45677617,-.19609477,-.54163784,-.64353472,-1.0559261
ORA39,2020,-.52277344,.0045800102,-.45677617,.56594974,-.16962393,-.57863194,.17740397
ORA4,2016,-.59291172,-.97993606,-.45677617,.60657412,.059745856,.40178993,-1.4108059
ORA4,2020,-.30296484,-.7211737,-.45677617,.46806073,-.12071963,2.6650262,.043518744
ORA40,2010,-.17822361,-.82618678,-.45677617,.067914218,-.7043438,.030947909,-.52443033
ORA40,2016,.93843722,1.1919816,.69462758,-.44527534,-.83856499,-.66409242,-.90603817
ORA40,2020,.24946421,-.55435425,-.45677617,-.17770067,-.73966712,-.61964619,.62338328
ORA41,2010,.10014448,-.19078115,-.45677617,-.99087918,-.87677836,-.57323384,-.21627142
ORA41,2016,-.21026066,.80888611,.75568819,-.58248526,-.34134668,-.46855971,-.055989522
ORA41,2020,-.3660005,-.42397696,-.45677617,.43212464,2.2233336,-.29103529,2.9034457
ORA42,2016,.55576742,1.8949258,-.45677617,.038341887,.94088823,4.5935726,-.77604121
ORA42,2020,-.29445347,-.50933045,-.45677617,.68092483,-.36263183,4.5935726,-.06738013
ORA43,2010,-.62101424,-.78868395,-.45677617,.21755326,-.43648756,-.49907628,-.52443033
ORA43,2016,-.13780315,-.38929057,-.45677617,-1.871491,-.74616361,-.45558774,-.44125602
ORA43,2020,-.2090978,-.084335096,2.5138619,.15140572,.4141266,-.54382122,.52829367
ORA44,2010,-.30116031,2.6487215,-.45677617,.031312067,4.5607042,.093225747,.1611449
ORA44,2016,.73954368,1.0488721,.037189931,-.55103475,.27028996,-.6045776,-.86721796
ORA44,2020,-.19189805,-.239153,-.33047441,.93218118,-.034577798,-.31635219,1.875083
ORA45,2010,-.48825616,-.54036134,-.45677617,.091877908,-.28759539,-.56080449,-.31231266
ORA45,2016,-.54543734,-.72457993,-.45677617,.19241638,-.28951547,-.5218311,-.86721796
ORA45,2020,-.022942206,-.82759309,1.0088677,1.1224053,-.48056391,-.51880223,.25060907
ORA46,2010,-.61401421,-.69271678,-.45677617,-.034722257,-.54810733,-.063516751,-.36258796
ORA46,2016,-.24246188,.52877647,.75344276,-.8134107,-.79427356,-.60955542,1.1704049
ORA46,2020,-.0064302823,.56666744,-.45677617,-.076021634,.40744078,-.56542557,.50393254
ORA47,2010,1.9483448,-.21265776,-.45677617,-.61342615,-.48252541,-.46815819,-.52443033
ORA47,2016,.15159847,2.4412875,-.45677617,-.40355143,-.64552706,-.37476087,-.18164273
ORA47,2020,-.49134982,.15536396,-.35394835,.044231463,.54012722,-.40276912,.8467201
ORA48,2010,-.60632408,-.93951738,.94711375,.016401274,-.38431147,-.57592976,-.52443033
ORA48,2016,-.31186706,2.6487215,.20406304,-.2716673,-.37160408,-.57716376,-.31231266
ORA48,2020,-.55121958,1.6345308,-.45677617,.20863447,.49235949,-.62754971,-.86721796
ORA49,2010,-.60640556,-.59698099,.90413749,-.27991849,-.50443435,-.56681901,-.36258796
ORA49,2016,-.13094112,.43071195,-.45677617,-.56056684,-.57116675,-.64190978,-.36258796
ORA49,2020,.15786289,-.22158647,3.4526722,.71744817,-.79061753,-.61606359,.86380631
ORA5,2016,.18027559,2.2968044,-.45677617,.12514466,-.94787794,-.6580621,-1.2823837
ORA5,2020,-.49493188,-.97258586,-.45677617,2.2023869,.18619874,-.36099449,1.4770035
ORA50,2016,-.30495843,-.4723044,-.45677617,.051925533,-.90830916,-.67800516,-1.1039467
ORA50,2020,-.62101424,-.97205359,2.2930851,.64362484,-.71851236,-.68272078,1.2709554
ORA51,2010,1.6682872,.25291064,-.45677617,-1.47394,-.71968973,-.47566688,-.52443033
ORA51,2016,-.51330924,-1.0598054,-.45677617,-.75175828,-.87755746,-.61833173,-1.5527931
ORA51,2020,-.36172855,-.98401397,-.45677617,-2.1076491,-1.0091679,-.44611719,-.70812958
ORA52,2010,-.61401421,-1.1116803,-.45677617,.58880544,.025881218,-.47240046,-.97578514
ORA52,2016,-.62101424,-1.1765707,-.45677617,-.0099024428,-.068889283,-.68916649,-1.8955808
ORA52,2020,.11621719,-.25964874,-.45677617,.74304521,-.44638661,-.51257616,1.4770035
ORA53,2020,2.5975409,1.1167797,-.45677617,-.99647391,-.69118816,-.4959076,1.5322953
ORA54,2020,.1832398,.041607704,.32467175,-.053759433,-.2283829,-.5187605,1.5322953
ORA55,2020,-.28662807,-.16480583,-.41824031,.65054524,-.63082284,-.14630277,1.875083
ORA56,2020,-.39129329,-.66728503,.48057345,.48962095,1.0709149,.60101122,1.1704049
ORA57,2020,.035967465,.1070293,-.45677617,.405651,.26770508,.23274964,1.7836018
ORA58,2020,.35349479,.0036716724,1.1846893,.31192836,-.015484679,-.52995753,.90326828
ORA59,2020,.21190645,-.63683188,2.7289555,.53709602,-.76913416,-.44653013,1.4730195
ORA6,2016,-.52366138,-.97083586,-.45677617,-.26391572,-.66014928,-.57509822,-1.1039467
ORA6,2020,-.54456007,-.58429539,-.45677617,-.84451002,-.4749501,-.64022434,-.86721796
ORA60,2020,-.49797213,-.54662937,.34241757,.26900393,.91426587,-.31951353,1.1704049
ORA61,2020,-.28932893,1.633211,-.45677617,.14597337,4.8885489,.2611056,.1611449
ORA62,2020,-.21604116,.40928248,-.24269068,.15844142,.82748657,-.47675166,1.5322953
ORA63,2020,-.56656778,-1.074176,-.45677617,.38525268,2.6381905,.83388186,1.4978435
ORA64,2020,-.56115764,-.88675398,1.9828156,.040055726,.11866792,-.55103177,-.85908842
ORA65,2020,.12708233,2.6487215,-.45677617,-.016283764,3.5057306,.32722214,2.4584067
ORA66,2020,-.37659371,.014466246,-.45677617,-.3904866,-.11192127,-.53143424,-.18164273
ORA67,2020,-.51752508,-.87083465,-.056775521,-.49856544,-.71737158,-.59976751,.25060907
ORA68,2020,-.050686438,-.10155217,.61587501,.21460745,-.43327007,-.55859625,.17740397
ORA69,2020,1.1767066,.56951028,1.195925,-.28307453,-.43865022,-.50012314,2.0902004
ORA7,2016,-.0052167485,.40517813,-.45677617,-.79885465,-.74936068,-.63422894,-.34084222
ORA7,2020,.069003329,1.1275017,-.45677617,-.30274662,-.8350457,-.60668552,.69564998
ORA8,2010,-.60788924,-.42192125,-.45677617,.022877591,-.10585262,-.41957265,-.52443033
ORA8,2016,-.54492259,-.59042686,-.45677617,-.52749032,-.62591213,.34488124,-1.2100055
ORA8,2020,-.3124741,-.15720962,1.7286983,.036380827,1.0869443,.88978851,1.875083
ORA9,2010,4.8089504,2.6487215,-.45677617,-1.9313996,.3245483,4.258337,.4793216
ORA9,2016,1.8172797,2.6487215,-.45677617,-.58786649,-.47269335,2.4513183,-.44125602
ORA9,2020,-.6069845,-.51608515,-.43142748,.75692171,1.5585057,2.0497103,.86380631
SEM1,2010,-.27844641,1.4137318,-.45677617,-.11156049,.42323196,-.40316865,-1.1182115
SEM1,2016,-.52172559,-1.0323658,-.45677617,.43639931,.81112403,-.28860569,-1.335811
SEM1,2020,.81256598,1.0697652,-.45677617,-.33805913,-.42581519,-.42379782,.1611449
SEM10,2010,2.5214725,-.23364154,.3010053,-.058419209,-.44067287,.62943357,.1611449
SEM10,2016,-.1338741,2.6487215,-.45677617,.21692221,-.045351412,-.3305577,-1.615696
SEM10,2020,3.5575008,.85208523,-.45677617,-5.1248665,-1.1149489,-.63908881,.34349844
SEM11,2016,-.30666581,2.6487215,-.45677617,-.12151662,.44406,-.672858,-1.1182115
SEM11,2020,5.3989606,.49506536,.14943548,-4.7377,-1.0285753,-.52432925,1.875083
SEM12,2010,-.4195706,-.31289637,-.45677617,.11747148,-.098898903,-.58183116,-.66918653
SEM12,2016,-.62101424,-.82707709,-.45677617,.46037984,.18023258,-.53498894,-1.2100055
SEM12,2020,-.5961526,-.69109023,4.2393441,-.058956519,.40791181,-.34464926,.043518744
SEM13,2010,-.61616808,.53429401,-.45677617,.029377477,2.4052992,-.0525309,-.18164273
SEM13,2016,-.48570031,-.44163999,1.44846,.12620579,.31109726,-.36870289,-.70812958
SEM13,2020,-.57603335,1.0501071,-.45677617,.016662952,-.02768686,-.59854364,-.97578514
SEM14,2016,-.33930805,-.96020454,-.45677617,.20071347,.079586588,.80504775,-.66918653
SEM14,2020,-.59907055,-.49118486,2.548389,.090274759,.93867284,.84212464,.86380631
SEM15,2010,-.48224813,-.52601075,-.45677617,-.4032549,-.69784349,-.15279961,-.055989522
SEM15,2016,-.03291804,.84026307,.13467234,-.43113849,-.63751233,-.62890768,-.36258796
SEM15,2020,-.34772623,.022424763,.37676135,.12857078,1.2031568,.0052918126,.25060907
SEM16,2010,-.55801445,-.86069191,-.45677617,.26122993,1.5682484,-.11215862,-.52443033
SEM16,2016,1.0087885,.46022069,-.45677617,-.92909658,-.16236749,-.063483849,-.52443033
SEM16,2020,-.49462003,.20690185,-.45677617,.18091553,1.8160365,-.087997191,.4793216
SEM17,2010,-.076883189,-.078272536,.84439015,-.34594765,.35995683,-.52637178,-.34084222
SEM17,2016,-.56217235,-.54582256,-.45677617,.39279202,2.5219028,.11465049,-1.4997637
SEM17,2020,-.44247752,-.043423548,-.45677617,.66315615,.20898356,-.50845331,1.1704049
SEM18,2010,.03504606,.98654091,-.45677617,-.17027114,-.045959715,-.56386459,.083504468
SEM18,2016,-.5188657,-.59460366,-.45677617,.2753275,.74624193,-.52110177,-.77604121
SEM18,2020,-.53040332,1.3934255,-.45677617,.87922782,-.1775603,-.55418587,.25060907
SEM19,2010,.17788243,2.6487215,-.45677617,-.13055226,.73119795,1.2857802,-.18164273
SEM19,2016,-.44262838,1.3500217,-.45677617,-.061575577,.38065511,-.685507,-1.2100055
SEM19,2020,-.5854215,-.67977947,-.45677617,.32575518,.10493064,-.58592516,-.18164273
SEM2,2010,-.13145959,.14743921,-.45677617,-.11416542,-.53847116,-.21692568,-.21627142
SEM2,2016,.11208547,.36718124,-.45677617,-.65396905,-.085720435,-.56291676,.063613601
SEM2,2020,.78041095,2.6487215,1.1111753,-1.6390772,-.85571533,-.54508221,.5572077
SEM20,2010,-.37395343,-.5177058,1.1122773,.012499893,-.45462367,-.62981558,.50393254
SEM20,2016,-.48618972,-.0084302342,1.6271023,-.10366501,-.342834,-.58814621,.52829367
SEM20,2020,-.31420749,-.34209132,-.45677617,-.12997851,.97619957,-.62886024,.043518744
SEM21,2016,-.55723566,-1.1198249,-.45677617,.69519722,-.58618015,-.33738533,-1.5527931
SEM21,2020,-.60718977,-.90362495,-.45677617,.24540047,-.084619448,-.57377875,-.52443033
SEM22,2010,-.46593794,-.38025695,-.45677617,.094422877,-.48151711,1.0002201,.063613601
SEM22,2016,.31204215,.40900606,-.45677617,-2.4805222,-1.1265521,-.4709532,.8467201
SEM22,2020,-.49447021,-.67762142,-.45677617,.61679935,-.75738859,-.657287,-.055989522
SEM23,2016,-.60266125,-1.0741798,-.45677617,1.0854923,-.817527,-.56527364,-1.2100055
SEM23,2020,-.58736259,-.33015919,-.45677617,-.60084891,-.81158388,-.40459329,-.52443033
SEM24,2016,.79514968,.41284829,-.45677617,-.34424502,.19612724,2.8540537,-.52443033
SEM24,2020,-.30645365,2.0986516,-.45677617,-.44798836,-.14527768,-.62942159,1.5322953
SEM25,2010,-.60876423,-.68099713,-.45677617,-.036988121,-.32350311,-.62923795,-.36258796
SEM25,2016,-.16302216,-.82390314,-.45677617,-.21450855,-.84995049,-.4549832,-1.5889822
SEM25,2020,-.21451895,-.47629088,-.45677617,-.23858456,-.7621302,.029596513,-.055989522
SEM26,2010,-.26168239,-.77305883,-.45677617,.087589078,-.84757966,.2327757,-.66918653
SEM26,2016,-.15323575,-.25235239,-.45677617,-.38051721,-.60623509,-.13449086,-.49615625
SEM26,2020,.5789358,.057024989,-.33407614,.53598768,-.33424667,-.15676755,1.1704049
SEM27,2010,-.0010834802,.2915585,-.45677617,-.072760433,.84967434,1.6257348,1.0130688
SEM27,2016,-.47681174,2.6487215,-.45677617,-.23817179,-.40900666,.40368631,.043518744
SEM27,2020,.49746895,.012787154,1.8968426,-1.4220239,-.90774792,-.52226424,1.0130688
SEM28,2010,.11346841,-.53201592,-.45677617,-.11992613,-.61049742,-.22272465,-.66918653
SEM28,2016,-.559946,-.82116932,-.45677617,.061557777,.86717212,-.48258308,-.52443033
