HHID_panel,year,assets_total_std,dsr_std,isr_std,dar_std,dir_std,tdr_std,afm_std,rfm_std,dailyincome4_pc_std,incpercpl_std
ELA41,2010,-.50124133,.87854457,.63417536,1.2545418,.1734684,.56914335,-.84566778,-.45091292,.2150152,.231143
ELA41,2016,-.51256686,.042216048,-.34024405,-.1756715,.49640083,-.45677617,.079014137,2.2744529,-.86696851,-.89098942
ELA41,2020,-.57550538,.89027023,-.10164575,.29836816,.41814047,.031012766,.12684301,1.6042601,-.80081487,-.82238102
ELA42,2010,.45725051,.044505972,-.060776323,-.62629133,-.36650896,.90413749,-.51276684,-.17687681,-.51042849,-.52121937
ELA42,2016,-.56377488,.3014012,1.1932755,1.2945625,1.2015049,-.45677617,-.35125551,.22677664,-.70195365,-.71985143
ELA42,2020,-.23973444,.17319685,-.49979213,-.22106919,-.12460318,1.9370563,-.040653065,.15317814,.18323833,.19818717
ELA43,2010,.3737731,-.13544534,-.21926625,-.5496375,-.26030728,.75567418,-.44063979,-.15026331,-.11980496,-.11610111
ELA43,2016,.25159985,.11261586,.8207745,-.17807664,.46492505,-.45677617,-1.2936524,-.8402518,-.015438687,-.0078621441
ELA43,2020,.51849556,-.43211862,-.49549651,-.50067461,-.23979656,-.45677617,-.75536823,-.37807578,.39644599,.41930613
ELA44,2010,.49235383,1.0315897,-.077430934,-.61069816,.092454739,-.45677617,-.30580649,.56683123,-.93492717,-.96146977
ELA44,2016,-.70786202,-.56797552,-.52620041,.72528607,-.56563276,-.45677617,-.22920144,.016913153,-.056412358,-.050356254
ELA44,2020,-.55005294,-.49548742,-.2324035,-.36369151,-.44443831,1.7368273,1.0209745,1.448189,-.42170653,-.42920524
ELA45,2010,.36264279,-.47545436,-.18551551,-.62780559,-.44672272,-.45677617,-.13981012,.16846496,-.49425811,-.50444895
ELA45,2016,.66066909,.19323745,-.30279416,-.59160256,-.047426067,-.45677617,-.31999388,.16331238,-.78140038,-.80224615
ELA45,2020,.40165457,.35520178,.10243975,-.51250255,.014541224,1.2322472,-.18973012,.19642784,-.61324686,-.62785304
ELA46,2010,-.50466603,-.58601338,-.44428217,-.23281837,-.29944739,-.45677617,-.49626294,-.17327572,-.25537872,-.25670552
ELA47,2016,-.0056877723,-.43031439,-.42320395,-.357737,.12963717,-.45677617,-.24908495,.11336492,-.26304665,-.26465803
ELA47,2020,-.50808132,5.3989658,.58505845,1.8081549,6.2865763,-.23300087,-1.1625719,-5.1248674,-1.108111,-1.1410799
ELA48,2016,1.8505132,-.56425524,-.39335659,-.53156644,-.044245839,-.45677617,.48371828,.29023209,.58638668,.61629492
ELA48,2020,1.4809053,-.43159381,-.46455023,-.57447088,-.33782053,-.45677617,.96725237,.36412784,1.1004333,1.149416
ELA49,2010,.38747197,-.41924927,-.29490185,-.59822243,-.34962296,-.45677617,-.4174048,-.10590971,-.27326417,-.27525467
ELA49,2016,-.71290147,-.50134981,-.50905496,5.6960092,-.51503688,-.45677617,-.23912208,-.032376036,.13783918,.1511033
ELA49,2020,-.60542542,-.54509211,-.43369746,-.29049903,-.54324692,-.45677617,.42341292,.2141625,.74788153,.78378218
ELA5,2010,1.5000759,-.18187517,-.15619074,-.45202577,.117513,-.45677617,.059398182,.055687942,.1827852,.1977171
ELA5,2016,-.6906845,-.25496981,-.37264943,4.2473545,-.40400019,2.2414558,-.044131272,-.0024629193,.32088456,.34094092
ELA5,2020,-.55093652,-.46664155,-.16488886,-.42486972,-.41987351,-.45677617,1.0563198,2.2610805,-.71428978,-.73264533
ELA50,2010,-.5979895,-.57794565,-.4253993,-.22067858,-.51324958,-.45677617,-.067683101,.024689946,.12219456,.13487814
ELA50,2016,-.48612294,-.44268095,-.26832622,-.4619149,-.45005345,1.9094193,1.1385716,1.6027088,-.55579311,-.56826735
ELA50,2020,-.024061363,-.52791613,-.48761582,-.50875705,-.52615601,-.45677617,3.0698636,.57607478,1.8830813,1.9611056
ELA51,2016,.12198043,-.43751544,-.40634349,-.5904755,-.46521914,-.45677617,.98904395,.76437336,-.036695864,-.02990821
ELA51,2020,-.085669398,-.61070001,-.52620041,-.62524974,-.57678109,-.18733023,2.3582957,.52157706,1.9388089,2.0189011
ELA52,2010,-.5457626,.035810903,.17805551,-.23168612,-.38580725,-.45677617,-.018910754,.2974098,-.3734166,-.37912345
ELA52,2016,-.69187629,-.30267957,-.52620041,1.3101586,-.51331794,-.45677617,-.43303561,-.18719953,.40273774,.42583138
ELA52,2020,-.61100942,-.19780944,-.52620041,-.342022,-.42012751,-.45677617,.55979526,1.7982985,-.69118959,-.7086879
ELA53,2020,.34325805,-.248071,-.093417652,-.52753758,-.15695116,-.45677617,-.22081572,.087842129,-.36135042,-.36660951
ELA54,2020,-.5729925,-.087473199,-.41948202,-.32376263,-.48429582,-.45677617,-.9539358,-.58055502,-.549981,-.56223953
ELA55,2020,-.43325904,-.5022459,-.49642026,-.3251065,-.066075288,1.7196962,-.0068848897,.83686155,-.81333292,-.83536363
ELA56,2020,-.35420209,-.4517833,-.3610554,-.38265136,-.51303536,.40929085,.26343656,-.02318099,1.3880559,1.4477113
ELA57,2020,-.40399057,-.18557256,.078858636,-.39611498,-.36216503,3.2187023,.421702,.70650041,-.47798583,-.48757288
ELA58,2020,-.32274693,-.59548748,-.48875591,-.5629161,-.58081454,-.45677617,2.8394077,.31162453,3.7616842,3.9094172
ELA59,2020,-.48141909,-.52953118,-.52620041,-.56472301,-.57576674,-.45677617,.97394121,.28063965,1.1753542,1.2271171
ELA6,2010,.33610126,-.61146784,-.50385904,-.6286993,-.48547852,.97218323,-.22941266,.0017601467,-.1238564,-.12030292
ELA6,2016,-.59883451,.51560187,-.08087308,-.43170044,-.20553643,-.45677617,-.88378727,-1.6998506,-1.0434359,-1.074005
ELA6,2020,-.51808578,5.3989658,3.0735691,-.066822208,.90795755,-.45677617,-1.561439,-4.6022139,-1.0286494,-1.0586698
ELA60,2020,.32925183,-.52050006,-.37676921,-.49518541,-.40598378,-.45677617,1.1321292,.35506904,.90518785,.9469257
ELA61,2020,-.54740047,-.43718833,-.45780849,-.4251956,-.53637236,-.45677617,-.21234551,-.071970239,.33783001,.35851511
ELA62,2020,.10022408,-.43779626,-.33395186,-.34864813,-.45892379,-.11034768,1.6817633,.15791366,3.7662575,3.9141603
ELA63,2020,.060392942,-.23689434,-.1011948,-.51964629,.2211397,.67027098,-.44261125,.069503888,-.86250478,-.88636005
ELA64,2020,.10618051,-.088710554,-.47802055,-.35275239,-.0019007063,1.9807907,.13964337,.30899075,-.033072546,-.026150361
ELA65,2020,.25038067,-.22281064,-.4003621,-.4783037,-.40120012,-.45677617,.60684258,.16811062,.87361234,.91417867
ELA7,2010,-.61083215,-.61827415,-.5197894,-.4054651,-.54139972,2.1526279,-.037055165,.13344885,-.073944353,-.068538748
ELA7,2016,-.62798828,-.56281328,-.3899816,.19995575,-.33498967,-.45677617,.014181496,.44910336,-.30431807,-.3074609
ELA7,2020,-.63208765,-.46576968,-.52620041,.67626542,-.25958541,-.45677617,-.0626911,.27396014,-.40542269,-.41231716
ELA8,2010,-.41005832,-.41963798,-.46992803,-.57542121,-.5208953,1.4103974,.15651338,.40458173,-.01374307,-.0061036455
ELA8,2016,-.63156456,2.6010275,1.531979,.1796484,1.0374793,1.3553299,-.90191758,-2.7487981,-1.081225,-1.1131963
ELA8,2020,-.60258716,4.0352354,1.1487999,.59984642,1.4095461,-.45677617,-1.2278692,-3.4027829,-.99499333,-1.0237647
ELA9,2010,.31812149,-.60485947,-.488392,-.62780327,-.5234189,.33709019,-.12816447,-.035369456,.59168804,.62179291
ELA9,2016,-.43735328,-.081194036,-.31555986,-.36558247,.048394714,-.45677617,-.74357468,-.69238365,-.80593753,-.82769376
ELA9,2020,-.40036124,-.55372369,-.49470174,-.50557709,-.29140136,-.45677617,-.056136016,.80130756,-.79875463,-.82024431
GOV1,2016,-.42559454,-.25511372,.3004095,.3970173,-.24408612,-.45677617,.20375784,.047252495,1.4697227,1.5324086
GOV1,2020,-.47760308,-.58180344,-.52620041,-.66289568,-.59464198,-.45677617,.16136456,.25290713,.34083307,.36162952
GOV10,2010,-.49738851,.047799386,-.27151659,-.37618974,-.28304386,-.45677617,-.2393333,.32169363,-.66388774,-.68037301
GOV11,2010,.3737731,.3036356,.32646742,-.60908139,-.198442,-.45677617,-.64135486,-.37873951,-.71271569,-.73101282
GOV11,2016,-.20688972,-.16046746,.50181288,.31609857,.24361542,-.45677617,-.23770685,-.067744166,.61839199,.64948779
GOV11,2020,-.58318359,-.5901081,-.45386589,.74403673,-.4552052,-.45677617,.50815022,.02407771,2.7886989,2.9003272
GOV12,2016,-.33970526,.41241601,.032000586,.012629415,.30503523,-.45677617,-1.391359,-1.2858094,-.33776039,-.34214413
GOV12,2020,-.5960263,-.53875291,-.52620041,-.36591229,-.45833316,-.27495524,.76937479,1.5580293,-.40245429,-.40923861
GOV13,2010,3.6730571,-.13477746,-.41212925,-.63809806,-.16309293,1.1753685,.27200532,.46121007,-.10585409,-.10163263
GOV13,2016,-.63557488,-.27714449,.13923553,.20112117,-.36733156,-.45677617,.0034018711,.40564284,-.26352993,-.26515928
GOV13,2020,-.66489214,-.41252956,-.13989696,3.5188212,-.38078201,-.45677617,.963063,.26670891,4.2370987,4.2470961
GOV14,2010,.36863604,-.46167484,-.2822229,-.56096506,-.39439335,1.543767,-.34368655,-.13628891,.42427781,.44817081
GOV14,2016,-.071092963,-.54100865,-.33894724,1.1071167,.43321708,-.45677617,.84484625,.18674491,1.7324762,1.804912
GOV14,2020,-.6613099,-.60694349,-.52620041,-.14079094,-.38304245,-.45677617,-.58735818,-.27617502,-.46676233,-.47593293
GOV15,2016,-.39606151,-.62101328,-.52620041,-.044652738,.29169634,-.45677617,-.39769733,.022668818,-.52087188,-.53205031
GOV15,2020,-.43246794,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,.14612804,3.1129787,-1.0782317,-1.1100918
GOV16,2016,-.40863279,-.4330591,-.086288147,.37793165,-.2812745,-.45677617,2.2768042,.73914599,1.1947075,1.2471884
GOV16,2020,-.35940936,-.47203779,-.52620041,.035524495,-.25928769,1.5529106,.76134819,.3749595,.55049282,.5790692
GOV17,2010,-.12323851,1.4433043,.53704047,.28521535,.038272653,-.45677617,-.26439187,-.14786287,.714517,.7491796
GOV17,2016,-.67887098,-.27399251,.092153169,2.2306116,-.34045684,-.45677617,-.49375638,-.2027615,.15448362,.16836537
GOV17,2020,-.52301824,-.57781917,-.4898566,-.51867104,-.55862272,-.45677617,.30699861,.1745287,.21094255,.22691926
GOV18,2010,-.42033246,-.51692671,-.2825827,-.2243036,-.37825575,-.45677617,-.36790726,-.14705929,.08802224,.099437915
GOV18,2016,-.45046651,-.58819741,-.45876282,.45074117,-.068017632,-.096324101,.66584533,.52232319,.12223496,.13492002
GOV18,2020,-.57950717,-.43242788,-.29373735,-.42569688,-.38141751,-.45677617,.078331172,1.226173,-.79657418,-.81798297
GOV19,2010,2.3464084,-.47124022,-.36112741,-.66536343,-.4381038,-.45677617,-.22075236,.19846357,-.56058675,-.57323885
GOV19,2016,-.70862061,-.49502128,-.23131244,5.6960092,-.428626,-.45677617,-.74134976,-.41758594,.0015443678,.009751128
GOV19,2020,-.019268475,.37198022,1.7979298,-.43326619,.31045398,-.45677617,-.26199093,.34739202,-.5142253,-.52515709
GOV2,2010,.81427693,-.12495302,-.14934373,-.53634852,-.18462257,-.45677617,-.4429844,-.17892753,.38898304,.41156638
GOV2,2016,-.63822991,-.14559235,.24521349,.43218395,-.32097578,-.45677617,-.0054063001,.38140973,-.023178559,-.015889233
GOV2,2020,-.6261552,-.62101328,-.52620041,-.41571805,-.51679349,-.45677617,.31082183,.85977656,-.14966422,-.14706835
GOV20,2010,-.51108736,-.5678466,-.47953123,-.4621928,-.55195522,-.45677617,.85405576,.30838928,1.1357708,1.186065
GOV20,2016,-.65779185,1.8855984,-.12487282,3.9141531,.13397434,-.45677617,-1.7917188,-1.4148402,-.3121371,-.31557006
GOV20,2020,-.630413,-.60228723,-.52620041,.11196972,-.53456461,-.45677617,.69450885,.17224106,2.6381888,2.7442327
GOV21,2010,-.49738851,-.46916765,-.47326863,-.56925511,-.53098977,-.45677617,.19057727,.54582739,-.3151167,-.31866026
GOV21,2016,-.64072222,-.37523624,.049047906,.49866122,-.39695725,-.45677617,-.058149714,.14811504,-.029919691,-.022880517
GOV21,2020,-.62743431,-.21133269,-.36638883,1.1214747,.028330129,-.45677617,-.3942191,-.010489985,-.52740669,-.53882754
GOV22,2010,-.38180444,-.31059936,-.16846347,-.44950965,-.41837311,-.45677617,.45117521,.61534864,-.22368048,-.22383121
GOV22,2016,.13509451,.13448395,-.093586303,-.3608337,-.32952014,-.45677617,-.68349463,-.31364694,.93224096,.97498256
GOV22,2020,-.65535343,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,.53958082,.076460086,2.2958105,2.3891497
GOV23,2010,-.65663773,-.6114133,-.50373137,.042536505,-.5208953,-.45677617,-.31474844,-.099642754,.46952823,.49510023
GOV23,2016,.15991256,-.60789174,-.52620041,-.66170579,-.57192439,-.45677617,.43711454,.42323309,.18022192,.19505876
GOV23,2020,-.51701558,-.6049881,-.52620041,-.52695543,-.58067787,-.45677617,1.062896,.15042587,1.7923156,1.866972
GOV24,2016,-.49332938,.020119436,-.000014912469,-.13495368,-.43392009,-.45677617,.43030596,.22818522,1.5052438,1.5692477
GOV24,2020,-.40524659,-.62101328,-.52620041,-.43318608,.2429152,-.45677617,-.6781013,-.63367009,-.87880623,-.90326643
GOV25,2010,-.5611738,.157784,1.2965974,.23871005,.18445721,-.45677617,-.55660349,-.21635711,-.6581049,-.67437559
GOV25,2016,-.57894725,.69940221,-.077383995,.31416285,.0068362546,-.45677617,-.22335748,.29972306,-.36530727,-.37071323
GOV25,2020,-.66047168,-.55618453,-.49583137,.44328687,-.17460035,-.45677617,-.86210126,-.92069548,-.64290094,-.65860754
GOV26,2010,-.19173279,-.51430255,-.49488944,-.55728376,-.46621677,-.45677617,.22923183,.34624702,.033654336,.043052536
GOV26,2016,-.42889938,5.3989658,5.6995854,-.19076364,6.2865763,-.45677617,-.89673549,-5.1248674,-1.1969439,-1.2332091
GOV26,2020,-.45419773,.83910435,-.52620041,-.50737804,6.2865763,-.45677617,-.53909981,3.1129787,-1.202626,-1.239102
GOV27,2016,-.54448348,-.028369248,.86090022,.72923338,.15184645,-.45677617,1.0799632,1.5760316,-.35837826,-.36352709
GOV27,2020,-.64344144,-.62101328,-.52620041,.80438316,.034120578,-.45677617,-.58925921,-.28063369,-.68086696,-.69798225
GOV28,2010,-.46100092,-.28970763,-.30930325,-.36370423,-.42676127,-.45677617,-.01272884,.17122522,-.1238564,-.12030292
GOV28,2016,-.21377082,-.52160388,-.35972476,-.054203145,-.39263466,-.45677617,.78478026,.052404068,2.3358967,2.4307232
GOV28,2020,-.61487079,-.28026795,-.52620041,.34250566,-.51821387,-.45677617,.83020818,.12886724,1.7646658,1.8382961
GOV29,2010,.81598932,-.012117238,-.20770228,-.47725424,.4707737,-.17892295,.11896423,.60619783,-.53563076,-.54735684
GOV29,2016,.54410899,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,2.203424,.7329151,.94088662,.98394912
GOV29,2020,.03377692,-.62101328,-.52620041,-.56788623,.11375222,-.45677617,-.21673904,.86360598,-.94252628,-.96935081
GOV3,2010,1.3652278,-.14094618,-.42656735,-.65235698,-.2569007,2.5069914,-.32075432,.29677114,-.77549452,-.79612112
GOV3,2016,-.33482847,-.58101481,-.52620041,-.16721997,-.41544351,-.45677617,1.0123705,.27356017,1.5594158,1.62543
GOV3,2020,-.5093382,-.60275608,-.52620041,-.56448245,-.57971948,-.26365706,1.5637084,.46558315,1.5530822,1.6188612
GOV30,2016,-.45225507,-.31039479,.20081121,-.21876745,.10686643,-.45677617,-.62604791,-.35759822,-.69175667,-.70927602
GOV30,2020,-.63813657,-.62101328,-.52620041,1.5795207,-.39330974,2.3591077,.14161482,.02327187,1.4553373,1.5174892
GOV31,2010,1.3836356,-.58491963,-.44172221,-.64024192,-.35301524,.56914335,.18705681,.55493069,-.32906756,-.33312878
GOV31,2016,-.69420683,-.048431963,.81394285,4.3640766,-.16812301,-.45677617,-.39181113,-.036028974,-.12306892,-.11948626
GOV31,2020,-.63906723,-.56336826,-.52620041,-.24162883,-.56873882,-.45677617,.77198696,.19949511,1.5075887,1.5716797
GOV32,2010,1.4756749,-.47030792,-.17347011,-.63612342,-.44825101,-.45677617,.19015481,.17125736,.13358548,.14669178
GOV32,2016,-.42467329,-.62101328,-.52620041,-.63577569,.80328369,-.45677617,-.5203076,2.3694286,-1.1869608,-1.2228556
GOV32,2020,-.69537038,-.62101328,-.52620041,.34145799,3.7029047,-.45677617,-.61034667,-1.6623774,-1.2004755,-1.2368717
GOV33,2010,1.5420287,.064017698,.040049661,-.63156044,-.10494821,-.45677617,-.54168379,-.20236202,-.69784492,-.71559024
GOV33,2016,-.68808347,-.50181794,-.43445942,2.0633376,-.45527977,-.45677617,-.44237185,-.18827516,.16013061,.17422186
GOV33,2020,-.44130883,-.54393941,-.47465074,-.17265451,-.43887654,-.45677617,1.0526586,.41368699,1.4045454,1.4648126
GOV34,2010,-.56502664,.32157645,-.052051887,.22377475,-.13886531,1.0940324,-.50807053,-.18196414,-.42672345,-.43440834
GOV34,2016,-.66006756,-.62101328,-.52620041,-.46610048,-.57918823,-.45677617,-.060205657,.078292169,.41702884,.44065273
GOV34,2020,-.66568327,-.59406304,-.52620041,-.35265154,-.56907707,-.45677617,.28289759,.32790893,.72742909,.76257086
GOV35,2010,1.3100044,.80991298,.70871699,-.63878447,-.10311745,1.0821031,-.55686402,-.21103756,-.77549452,-.79612112
GOV35,2016,-.53239936,-.39946714,-.0076651853,.031653602,-.27429938,-.45677617,-.27272829,.0040017404,.014802162,.023500828
GOV35,2020,-.50970978,-.49019152,-.52620041,.3799676,-.34403828,3.036232,1.4395984,.57873654,.80846316,.84661174
GOV36,2010,.44440785,.84532303,.87427384,-.52965528,-.16001725,-.45677617,-.1474143,.12568378,-.36761034,-.37310174
GOV37,2010,-.10568685,.11398417,-.099363275,-.53219402,-.14965712,2.4011426,-.74727118,-.56663501,-.74775696,-.76735431
GOV37,2016,-.37790796,-.5228442,-.48790953,-.22290951,-.40035656,-.45677617,-.34645361,-.1650364,.60081667,.6312604
GOV37,2020,-.56950271,-.62101328,-.52620041,-.64275187,-.59934688,6.2117009,1.810809,.27135316,2.1953228,2.2849333
GOV38,2010,1.419167,1.1459205,.48827502,-.62875402,.094237737,-.45677617,-.66920865,-.46423319,-.80339617,-.8250581
GOV38,2016,-.5710901,1.8463004,5.2486191,.84332365,6.2865763,-.45677617,-.76276821,-2.2126269,-1.0488473,-1.0796171
GOV38,2020,-.57001472,-.59138906,-.456864,1.7853572,-.3009142,-.073538989,.40731743,.017433917,1.2156557,1.2689139
GOV39,2010,-.40406507,.15686736,.0071653705,-.33021951,-.35393062,-.45677617,.016504994,.21662018,-.17376845,-.17206703
GOV39,2016,-.62999344,3.9144988,5.6995854,-.4416123,.4634687,-.45677617,-.8089636,-4.2751627,-1.1470087,-1.1814209
GOV39,2020,-.6359961,-.62101328,-.52620041,-.65674102,-.54549307,-.45677617,-.50835216,.56667197,-1.0399467,-1.0703862
GOV4,2010,.0060444418,-.48532143,-.43546018,-.64189929,-.52152616,-.45677617,-.19068769,.14213562,-.48151857,-.49123669
GOV4,2016,-.68044293,-.52949417,-.31199718,.79153442,-.49865276,-.45677617,-.34315142,-.11757847,.082741998,.093961619
GOV4,2020,-.38407502,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,1.0400201,.75205958,.92259294,.96497673
GOV40,2010,-.42889425,-.1798148,-.14890839,-.46129292,-.25843853,.63195479,-.060642194,.75889307,-.73364198,-.75271559
GOV40,2016,-.4097715,-.21691707,-.33020872,-.33518997,-.35892668,-.45677617,-.59728581,-.2863639,.11472648,.12713294
GOV40,2020,-.57438892,-.5428552,-.488792,-.018635772,-.41278076,-.45677617,-.51117557,-.22343999,.11250445,.12482847
GOV41,2010,-.51065928,.084817618,.21311168,-.40041882,-.14156327,2.5069914,-.66946918,-.51126969,-.88710123,-.91186917
GOV41,2016,-.5998106,.068110168,-.52620041,1.1400579,.04139442,-.45677617,-.64827603,-.34330678,-.19012105,-.18902643
GOV41,2020,-.45759505,-.59767914,-.51255941,-.63996553,-.58753502,-.45677617,.82626528,.46741828,1.3514918,1.4097906
GOV42,2010,4.4175043,-.59573334,-.46703202,-.66791326,-.52136397,-.45677617,.84812731,.28591615,.77147102,.80824697
GOV42,2016,3.3259313,.095438331,-.52620041,-.55473828,.041412745,-.45677617,-.12573536,-.065849245,.64188182,.6738494
GOV42,2020,3.6588094,-.61790746,-.52620041,-.62263542,-.2123473,-.43817076,1.5090007,.8983022,.1746949,.18932663
GOV43,2016,-.22493368,-.53081518,-.31508917,-.015121515,-.37603095,-.45677617,2.6858385,.54170531,2.204004,2.2939365
GOV43,2020,-.58918542,-.62101328,-.52620041,2.1912508,-.24835026,-.45677617,.21048895,-.0039802101,1.2723209,1.3276817
GOV44,2010,-.56459856,-.43179855,-.43621635,-.042939451,-.31522003,-.45677617,-.49474913,-.17981133,-.3151167,-.31866026
GOV44,2016,.2032095,-.40420604,-.29254699,-.074169546,-.27846763,-.45677617,.91547358,.038054015,2.495949,2.5967147
GOV44,2020,-.59914362,-.54157728,-.52620041,-.43989155,-.45981491,-.45677617,-.28370509,.26841104,-.46598682,-.47512868
GOV45,2010,.53173804,-.026015345,-.15756834,-.6076985,-.064671643,-.45677617,-.54836565,-.19275984,-.77549452,-.79612112
GOV45,2016,-.48818204,-.6136831,-.52620041,.58178973,-.091500401,-.45677617,.63761836,.50154251,.51948237,.54690802
GOV45,2020,-.57941383,-.44060335,-.10394567,1.1089587,-.1617578,-.45677617,-.15620135,-.0025912763,.12082489,.13345768
GOV46,2010,2.3810837,.69743574,.3032513,-.64687657,-.19705206,-.45677617,-.070112206,.45653567,-.54530561,-.55739069
GOV46,2016,-.64207757,-.31918907,-.14087094,-.14956708,-.47475752,-.45677617,.098383665,.49897557,-.24315199,-.24402523
GOV46,2020,-.35685453,-.40060541,-.010329347,-.48564786,-.50039071,-.45677617,.60514569,.35074553,1.3514918,1.4097906
GOV47,2010,2.972703,.16416153,-.0083852634,-.59240264,-.31546769,-.45677617,.29499388,.005059991,1.0348893,1.0814401
GOV48,2010,4.1182699,-.29811117,-.03469098,-.6637556,-.3568598,-.45677617,-.24842311,.098427296,-.22316068,-.22329201
GOV48,2016,2.1632624,-.62101328,-.52620041,-.57054448,-.38474035,-.45677617,.73554325,.052517638,1.908388,1.9873514
GOV48,2020,2.7974193,5.3797765,-.088059828,-.54724067,6.2865763,-.45677617,-.48837712,.2581704,-1.0758228,-1.1075937
GOV49,2016,1.1935049,-.28241104,.26630804,-.52990174,-.29088983,-.45677617,2.699688,1.0164312,.95778763,1.0014772
GOV49,2020,.8000567,-.55321145,-.52620041,-.57349223,-.30630898,-.45677617,.4954977,.44037712,-.040739615,-.034101974
GOV5,2010,-.064162195,-.28913206,-.40476865,-.61099941,-.50159699,-.45677617,-.33960283,-.07754758,-.16129042,-.15912592
GOV50,2010,-.4306066,.3782686,.42898467,-.41051248,-.27115586,2.8774624,-.31857163,.13839218,-.71503019,-.73341322
GOV50,2016,-.68298918,-.16050404,.11100914,2.715822,-.31622842,-.45677617,-.75146753,-.41581517,-.077603646,-.072333843
GOV50,2020,-.61817473,-.49002704,-.32230762,.054646499,-.46771201,.80743968,.82722992,.65467793,.23382092,.25064653
GOV51,2010,-.60355467,-.5769546,-.42307979,-.25464684,-.51124614,-.45677617,.062010359,.1598487,-.060058367,-.054137487
GOV51,2016,-.20813546,-.62101328,-.52620041,.17214319,.91699022,.29815215,.27808866,.81921417,-.64923984,-.66518158
GOV51,2020,.19291481,-.62101328,-.52620041,-.36686471,-.38656104,2.5892994,.92235249,.13631071,1.6294954,1.6981099
GOV52,2010,-.29318994,.66564059,.62720841,-.46701294,.11474212,1.9248228,-.99304801,-1.4391783,-.88710123,-.91186917
GOV52,2016,-.2810733,.2002902,.46501383,-.28641975,-.053224362,-.45677617,-.49716416,-.17341845,-.3919301,-.39832395
GOV52,2020,.39057991,-.62101328,-.52620041,-.58178037,-.52715182,-.45677617,1.3138198,.19947094,2.5948474,2.6992829
GOV53,2020,-.41525105,1.8759326,-.43580383,-.33800778,-.10232008,-.45677617,-.5933429,-.28753677,-.73026282,-.74921107
GOV54,2020,-.11614679,-.40983388,-.2033771,-.45212331,-.41251582,-.45677617,1.4751761,.75795937,.4870297,.51325107
GOV55,2020,-.52613556,-.60701174,-.51391596,-.52336895,-.58087039,-.45677617,2.0800955,.42496026,2.9804451,3.0991886
GOV56,2020,-.52297115,-.30672416,-.39065874,.85754466,-.35217291,-.45677617,1.0572914,.21715,2.4551451,2.5543966
GOV57,2020,-.45526797,-.46889436,-.48524711,-.19662106,-.4915733,-.45677617,.65489674,.11456888,1.2543391,1.3090328
GOV58,2020,-.42725638,-.40293974,-.16405956,-.3710722,-.36475116,3.71101,.72506636,.97880769,-.4032636,-.41007802
GOV59,2020,-.37569988,-.58181238,-.52620041,-.64199698,-.59268814,-.45677617,1.1045289,.19736214,2.189966,2.2793779
GOV6,2010,-.6181097,-.58368009,-.43882093,-.14231919,-.4115383,-.45677617,-.64369947,-.34942922,-.46857598,-.4778139
GOV6,2016,-.39096811,-.34550074,-.52620041,.39614487,.54711568,1.0940285,-.19294782,.18845169,-.55865711,-.57123762
GOV6,2020,-.51543331,.02906706,-.29310456,-.52191728,-.42544755,-.16556109,1.0130887,2.9148841,-.74046397,-.75979066
GOV60,2020,.95305234,-.45616519,-.46708131,-.30831984,.055971917,-.22970444,-.22728631,-.14004126,1.009197,1.0547943
GOV61,2020,-.53057915,3.7415571,-.52620041,.72133839,2.0109324,.43235847,-1.3615408,-3.0522525,-.98253077,-1.0108398
GOV62,2020,.085892506,2.1478927,-.21944307,.57817072,3.7669702,-.17795211,-1.2943283,-1.3852994,-.67397445,-.69083405
GOV63,2020,.60304314,1.8720981,3.9846179,-.5869419,1.4772536,-.26627627,-1.0915502,-3.3565624,-1.0649744,-1.0963427
GOV64,2020,-.598957,-.49781328,-.52620041,2.1134782,.014808917,3.7372243,.37682328,.36431137,.21865647,.23491946
GOV65,2020,-.59393209,-.62101328,-.52620041,1.1751623,-.51708037,-.45677617,4.4374819,.39372167,4.8885469,4.2470961
GOV66,2020,-.6693126,-.47846401,-.52620041,2.651154,-.38294137,4.2421279,.53211743,.25622985,.78805995,.82545149
GOV67,2020,-.6630308,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,-.013749772,2.5203724,-.9943006,-1.0230464
GOV7,2010,-.47598407,-.5038057,-.48126239,-.45628664,-.54386026,-.45677617,1.1685518,.41193163,1.2194759,1.2728759
GOV7,2016,-.38571116,1.9184998,3.3698912,-.32803437,3.7955248,-.45677617,-.52158201,.63055128,-1.1220311,-1.1555165
GOV7,2020,-.50003153,-.48767456,-.52620041,-.43907216,-.3099905,2.2105494,-.27513629,.35081092,-.67036384,-.68708938
GOV8,2016,2.5411189,.095225565,1.1501775,-.55426127,.29904363,-.45677617,.4802964,.57299215,-.14470713,-.14192736
GOV8,2020,2.3068383,-.36897513,-.52620041,-.48387006,.76081443,-.45677617,-.37968668,-.1050167,-.1916744,-.19063747
GOV9,2010,-.63865799,.18398392,.37490019,.49237236,-.0041835764,-.45677617,-.7500875,-.64977854,-.63003737,-.64526647
KAR1,2016,-.018963676,1.2078348,.65262574,-.36336488,1.2898192,1.2720969,-.10657705,1.2139475,-.96887451,-.9966768
