"","HHID_panel","year","dsr_std","dar_std","tdr_std","afm_std","dailyincome_pc_std","assets_pc_std","lapc_std","dailyincome_pc_std","assets_pc_std","dsr_std","dar_std","afm_std","tdr_std","lapc_std","clust"
"124","ELA5",2020,-0.46664259,-1.0232667,-0.45677617,1.2052313,-0.71428841,-0.56460959,-0.66728312,-0.71428841,-0.56460959,-0.46664259,-1.0232667,1.2052313,-0.45677617,-0.66728312,"2"
"125","ELA50",2010,-0.5779466,-0.69896454,-0.45677617,-0.057342958,0.12219606,-0.60424852,-0.61383885,0.12219606,-0.60424852,-0.5779466,-0.69896454,-0.057342958,-0.45677617,-0.61383885,"2"
"126","ELA50",2016,-0.44268203,-0.97546971,1.9094193,1.2976235,-0.55579162,-0.52459687,-0.6500358,-0.55579162,-0.52459687,-0.44268203,-0.97546971,1.2976235,1.9094193,-0.6500358,"3"
"127","ELA50",2020,-0.52791709,-0.82248104,-0.45677617,3.4670124,1.883083,-0.16421665,-0.3857199,1.883083,-0.16421665,-0.52791709,-0.82248104,3.4670124,-0.45677617,-0.3857199,"1"
"128","ELA51",2016,-0.43751651,-0.87515879,-0.45677617,1.1296614,-0.036694385,0.0022766378,-0.53119779,-0.036694385,0.0022766378,-0.43751651,-0.87515879,1.1296614,-0.45677617,-0.53119779,"2"
"129","ELA51",2020,-0.61070096,-1.0448633,-0.18733023,2.6677196,1.9388106,-0.12168492,-0.68726683,1.9388106,-0.12168492,-0.61070096,-1.0448633,2.6677196,-0.18733023,-0.68726683,"1"
"130","ELA52",2010,0.035809491,-0.74964076,-0.45677617,-0.002557772,-0.37341517,-0.54627603,-0.49050292,-0.37341517,-0.54627603,0.035809491,-0.74964076,-0.002557772,-0.45677617,-0.49050292,"2"
"131","ELA52",2016,-0.30268073,0.017597482,-0.45677617,-0.46773753,0.40273923,-0.67809898,-0.56534767,0.40273923,-0.67809898,-0.30268073,0.017597482,-0.46773753,-0.45677617,-0.56534767,"4"
"132","ELA52",2020,-0.19781068,-0.97356528,-0.45677617,0.6474933,-0.69118816,-0.5946635,-0.65935701,-0.69118816,-0.5946635,-0.19781068,-0.97356528,0.6474933,-0.45677617,-0.65935701,"2"
"133","ELA53",2020,-0.24807221,-0.74384987,-0.45677617,-0.22935435,-0.36134896,0.27414531,-0.10408514,-0.36134896,0.27414531,-0.24807221,-0.74384987,-0.22935435,-0.45677617,-0.10408514,"2"
"134","ELA54",2020,-0.087474518,2.6487215,-0.45677617,-1.0528562,-0.54997957,-0.61935639,-0.6928671,-0.54997957,-0.61935639,-0.087474518,2.6487215,-1.0528562,-0.45677617,-0.6928671,"4"
"135","ELA55",2020,-0.50224692,-0.76060855,1.7196962,0.010950687,-0.81333154,-0.46547443,-0.42248037,-0.81333154,-0.46547443,-0.50224692,-0.76060855,0.010950687,1.7196962,-0.42248037,"3"
"136","ELA56",2020,-0.45178434,-0.41921896,0.40929085,0.31459838,1.3880575,-0.3988744,-0.39298511,1.3880575,-0.3988744,-0.45178434,-0.41921896,0.31459838,0.40929085,-0.39298511,"2"
"137","ELA57",2020,-0.18557382,-0.87072653,3.2187023,0.4923754,-0.4779844,-0.46053857,-0.50040567,-0.4779844,-0.46053857,-0.18557382,-0.87072653,0.4923754,3.2187023,-0.50040567,"3"
"138","ELA58",2020,-0.59548843,-0.93878353,-0.45677617,3.2081451,3.7616861,-0.34046891,-0.63395303,3.7616861,-0.34046891,-0.59548843,-0.93878353,3.2081451,-0.45677617,-0.63395303,"1"
"139","ELA59",2020,-0.52953219,-0.85885084,-0.45677617,1.1126968,1.1753558,-0.48689747,-0.72118837,1.1753558,-0.48689747,-0.52953219,-0.85885084,1.1126968,-0.45677617,-0.72118837,"2"
"140","ELA6",2010,-0.61146879,-0.7156921,0.97218323,-0.23901117,-0.12385493,0.26754075,-0.59751087,-0.12385493,0.26754075,-0.61146879,-0.7156921,-0.23901117,0.97218323,-0.59751087,"3"
"141","ELA6",2016,0.51560014,-0.71993345,-0.45677617,-0.97405958,-1.0434345,-0.59525281,-0.70986336,-1.0434345,-0.59525281,0.51560014,-0.71993345,-0.97405958,-0.45677617,-0.70986336,"2"
"142","ELA6",2020,5.3989606,0.021826478,-0.45677617,-1.7352549,-1.0286481,-0.52073485,-0.28178379,-1.0286481,-0.52073485,5.3989606,0.021826478,-1.7352549,-0.45677617,-0.28178379,"4"
"143","ELA60",2020,-0.52050108,-1.0414757,-0.45677617,1.2903868,0.90518939,0.17688853,-0.036105655,0.90518939,0.17688853,-0.52050108,-1.0414757,1.2903868,-0.45677617,-0.036105655,"2"
"144","ELA61",2020,-0.43718937,-0.36727235,-0.45677617,-0.21983992,0.33783153,-0.54778755,-0.64623523,0.33783153,-0.54778755,-0.43718937,-0.36727235,-0.21983992,-0.45677617,-0.64623523,"2"
"145","ELA62",2020,-0.43779734,-0.13544099,-0.11034768,1.907782,3.7662594,0.13916118,0.54352915,3.7662594,0.13916118,-0.43779734,-0.13544099,1.907782,-0.11034768,0.54352915,"1"
"146","ELA63",2020,-0.23689555,-0.25907207,0.67027098,-0.47849369,-0.86250341,0.013106854,-0.27371067,-0.86250341,0.013106854,-0.23689555,-0.25907207,-0.47849369,0.67027098,-0.27371067,"3"
"147","ELA64",2020,-0.088711873,0.22098693,1.9807907,0.1755435,-0.033071067,0.14530681,0.5363043,-0.033071067,0.14530681,-0.088711873,0.22098693,0.1755435,1.9807907,0.5363043,"3"
"148","ELA65",2020,-0.22281186,-0.28820005,-0.45677617,0.70034081,0.87361395,0.11044502,-0.028735889,0.87361395,0.11044502,-0.22281186,-0.28820005,0.70034081,-0.45677617,-0.028735889,"2"
"149","ELA7",2010,-0.61827511,-0.40071777,2.1526279,-0.022939093,-0.073942877,-0.60632467,-0.71046376,-0.073942877,-0.60632467,-0.61827511,-0.40071777,-0.022939093,2.1526279,-0.71046376,"3"
"150","ELA7",2016,-0.56281424,-0.59698182,-0.45677617,0.034614217,-0.30431661,-0.5975644,-0.3711656,-0.30431661,-0.5975644,-0.56281424,-0.59698182,0.034614217,-0.45677617,-0.3711656,"2"
"151","ELA7",2020,-0.46577072,-0.36268255,-0.45677617,-0.05173552,-0.40542126,-0.62594002,-0.30440411,-0.40542126,-0.62594002,-0.46577072,-0.36268255,-0.05173552,-0.45677617,-0.30440411,"2"
"152","ELA8",2010,-0.41963905,-1.0956841,1.4103974,0.19449331,-0.013741588,-0.33792749,-0.65532577,-0.013741588,-0.33792749,-0.41963905,-1.0956841,0.19449331,1.4103974,-0.65532577,"3"
"153","ELA8",2016,2.6010242,-0.43108481,1.3553299,-0.99442506,-1.0812236,-0.60182506,-0.40030688,-1.0812236,-0.60182506,2.6010242,-0.43108481,-0.99442506,1.3553299,-0.40030688,"3"
"154","ELA8",2020,4.0352306,-0.050048605,-0.45677617,-1.3605613,-0.9949919,-0.56730211,0.037073378,-0.9949919,-0.56730211,4.0352306,-0.050048605,-1.3605613,-0.45677617,0.037073378,"4"
"155","ELA9",2010,-0.60486042,-0.44093755,0.33709019,-0.12528069,0.59168959,0.36397976,-0.56803954,0.59168959,0.36397976,-0.60486042,-0.44093755,-0.12528069,0.33709019,-0.56803954,"2"
"156","ELA9",2016,-0.081195362,2.6487215,-0.45677617,-0.81656104,-0.80593616,-0.37044612,-0.32259169,-0.80593616,-0.37044612,-0.081195362,2.6487215,-0.81656104,-0.45677617,-0.32259169,"4"
"157","ELA9",2020,-0.55372465,-0.78973061,-0.45677617,-0.044372305,-0.7987532,-0.41209424,-0.59195244,-0.7987532,-0.41209424,-0.55372465,-0.78973061,-0.044372305,-0.45677617,-0.59195244,"2"
"158","GOV1",2016,-0.25511494,0.022236731,-0.45677617,0.24756226,1.4697244,-0.356437,1.0229344,1.4697244,-0.356437,-0.25511494,0.022236731,0.24756226,-0.45677617,1.0229344,"4"
"159","GOV1",2020,-0.58180439,-1.1310294,-0.45677617,0.19994257,0.34083456,-0.41839883,-0.82216865,0.34083456,-0.41839883,-0.58180439,-1.1310294,0.19994257,-0.45677617,-0.82216865,"2"
"160","GOV10",2010,0.047797967,-0.74405235,-0.45677617,-0.25015485,-0.66388631,-0.47743362,-0.50157368,-0.66388631,-0.47743362,0.047797967,-0.74405235,-0.25015485,-0.45677617,-0.50157368,"2"
"161","GOV11",2010,0.30363399,-0.61319923,-0.45677617,-0.70173913,-0.71271431,0.42139906,-0.44840097,-0.71271431,0.42139906,0.30363399,-0.61319923,-0.70173913,-0.45677617,-0.44840097,"2"
"162","GOV11",2016,-0.16046873,2.6487215,-0.45677617,-0.24832788,0.61839348,-0.09587694,2.1692989,0.61839348,-0.09587694,-0.16046873,2.6487215,-0.24832788,-0.45677617,2.1692989,"4"
"163","GOV11",2020,-0.59010905,1.5137138,-0.45677617,0.58948129,2.7887006,-0.5441851,0.29985911,2.7887006,-0.5441851,-0.59010905,1.5137138,0.58948129,-0.45677617,0.29985911,"4"
"164","GOV12",2016,0.41241434,0.27343816,-0.45677617,-1.5442067,-0.33775896,-0.25411043,0.70720011,-0.33775896,-0.25411043,0.41241434,0.27343816,-1.5442067,-0.45677617,0.70720011,"4"
"165","GOV12",2020,-0.53875387,-0.96249986,-0.27495524,0.88291061,-0.40245286,-0.55948561,-0.6177882,-0.40245286,-0.55948561,-0.53875387,-0.96249986,0.88291061,-0.27495524,-0.6177882,"2"
"166","GOV13",2010,-0.13477874,-0.61152905,1.1753685,0.32422355,-0.10585262,3.8254793,0.10326581,-0.10585262,3.8254793,-0.13477874,-0.61152905,0.32422355,1.1753685,0.10326581,"2"
"167","GOV13",2016,-0.27714568,-0.64772725,-0.45677617,0.022505639,-0.26352847,-0.60660291,-0.41002321,-0.26352847,-0.60660291,-0.27714568,-0.64772725,0.022505639,-0.45677617,-0.41002321,"2"
"168","GOV13",2020,-0.41253063,1.3426005,-0.45677617,1.1004775,4.2371006,-0.59384638,1.5007774,4.2371006,-0.59384638,-0.41253063,1.3426005,1.1004775,-0.45677617,1.5007774,"4"
"169","GOV14",2010,-0.46167588,-0.17570935,1.543767,-0.36737317,0.42427933,0.4160988,-0.18253747,0.42427933,0.4160988,-0.46167588,-0.17570935,-0.36737317,1.543767,-0.18253747,"3"
"170","GOV14",2016,-0.54100966,1.6962569,-0.45677617,0.96768647,1.7324778,-0.037597466,5.0800443,1.7324778,-0.037597466,-0.54100966,1.6962569,0.96768647,-0.45677617,5.0800443,"4"
"171","GOV14",2020,-0.60694444,-0.63761038,-0.45677617,-0.64108557,-0.4667609,-0.58645427,-0.52570075,-0.4667609,-0.58645427,-0.60694444,-0.63761038,-0.64108557,-0.45677617,-0.52570075,"2"
"172","GOV15",2016,-0.62101424,-0.52038497,-0.45677617,-0.42804259,-0.52087045,-0.32125202,0.36717489,-0.52087045,-0.32125202,-0.62101424,-0.52038497,-0.42804259,-0.45677617,0.36717489,"2"
"173","GOV15",2020,-0.62101424,-1.1765707,-0.45677617,0.18282764,-1.0782303,-0.28775334,-0.84719622,-1.0782303,-0.28775334,-0.62101424,-1.1765707,0.18282764,-0.45677617,-0.84719622,"2"
"174","GOV16",2016,-0.43306017,-0.31693414,-0.45677617,2.5761817,1.1947092,-0.41972753,0.6578415,1.1947092,-0.41972753,-0.43306017,-0.31693414,2.5761817,-0.45677617,0.6578415,"2"
"175","GOV16",2020,-0.47203884,-0.74707067,1.5529106,0.87389445,0.55049437,-0.37430233,0.3320913,0.55049437,-0.37430233,-0.47203884,-0.74707067,0.87389445,1.5529106,0.3320913,"3"
"176","GOV17",2010,1.4433018,0.1842294,-0.45677617,-0.27830276,0.71451855,-0.20430343,1.5569274,0.71451855,-0.20430343,1.4433018,0.1842294,-0.27830276,-0.45677617,1.5569274,"4"
"177","GOV17",2016,-0.27399367,0.5697881,-0.45677617,-0.53594416,0.15448512,-0.65818489,-0.14772092,0.15448512,-0.65818489,-0.27399367,0.5697881,-0.53594416,-0.45677617,-0.14772092,"4"
"178","GOV17",2020,-0.57782018,-0.9388333,-0.45677617,0.36353096,0.21094406,-0.55337298,-0.72431576,0.21094406,-0.55337298,-0.57782018,-0.9388333,0.36353096,-0.45677617,-0.72431576,"2"
"179","GOV18",2010,-0.51692772,0.75539505,-0.45677617,-0.39457989,0.08802373,-0.45458469,-0.27737004,0.08802373,-0.45458469,-0.51692772,0.75539505,-0.39457989,-0.45677617,-0.27737004,"4"
"180","GOV18",2016,-0.58819842,-0.040397931,-0.096324101,0.76661766,0.12223646,-0.45833328,0.5449599,0.12223646,-0.45833328,-0.58819842,-0.040397931,0.76661766,-0.096324101,0.5449599,"4"
"181","GOV18",2020,-0.43242896,-0.94773871,-0.45677617,0.10667251,-0.7965728,-0.56216061,-0.664774,-0.7965728,-0.56216061,-0.43242896,-0.94773871,0.10667251,-0.45677617,-0.664774,"2"
"182","GOV19",2010,-0.47124124,-0.77740002,-0.45677617,-0.22928317,-0.56058532,2.1227269,-0.63615268,-0.56058532,2.1227269,-0.47124124,-0.77740002,-0.22928317,-0.45677617,-0.63615268,"2"
"183","GOV19",2016,-0.4950223,2.6487215,-0.45677617,-0.81406182,0.0015458507,-0.69362795,-0.43431401,0.0015458507,-0.69362795,-0.4950223,2.6487215,-0.81406182,-0.45677617,-0.43431401,"4"
"184","GOV19",2020,0.37197855,-0.088073932,-0.45677617,-0.2756058,-0.51422387,0.31515992,0.40439194,-0.51422387,0.31515992,0.37197855,-0.088073932,-0.2756058,-0.45677617,0.40439194,"4"
"185","GOV2",2010,-0.12495431,0.51559597,-0.45677617,-0.47891286,0.38898456,1.1207182,0.4575229,0.38898456,1.1207182,-0.12495431,0.51559597,-0.47891286,-0.45677617,0.4575229,"4"
"186","GOV2",2016,-0.14559363,-0.50910991,-0.45677617,0.012611563,-0.023177078,-0.58798754,-0.19278951,-0.023177078,-0.58798754,-0.14559363,-0.50910991,0.012611563,-0.45677617,-0.19278951,"2"
"187","GOV2",2020,-0.62101424,-1.0171819,-0.45677617,0.36782551,-0.14966276,-0.57036901,-0.66839522,-0.14966276,-0.57036901,-0.62101424,-1.0171819,0.36782551,-0.45677617,-0.66839522,"2"
"188","GOV20",2010,-0.56784755,-0.83563554,-0.45677617,0.9780314,1.1357723,-0.49156758,-0.61456567,1.1357723,-0.49156758,-0.56784755,-0.83563554,0.9780314,-0.45677617,-0.61456567,"2"
"189","GOV20",2016,1.8855956,1.5797648,-0.45677617,-1.8287069,-0.31213564,-0.64966083,0.45090592,-0.31213564,-0.64966083,1.8855956,1.5797648,-1.8287069,-0.45677617,0.45090592,"4"
"190","GOV20",2020,-0.60228819,-0.70121026,-0.45677617,0.79881495,2.6381905,-0.57658166,-0.33634162,2.6381905,-0.57658166,-0.60228819,-0.70121026,0.79881495,-0.45677617,-0.33634162,"2"
"191","GOV21",2010,-0.46916869,-0.97177905,-0.45677617,0.23275673,-0.31511524,-0.47743362,-0.72091103,-0.31511524,-0.47743362,-0.46916869,-0.97177905,0.23275673,-0.45677617,-0.72091103,"2"
"192","GOV21",2016,-0.37523735,-0.46922946,-0.45677617,-0.046634261,-0.029918211,-0.62532008,-0.37183893,-0.029918211,-0.62532008,-0.37523735,-0.46922946,-0.046634261,-0.45677617,-0.37183893,"2"
"193","GOV21",2020,-0.21133393,-0.095596209,-0.45677617,-0.42413557,-0.5274052,-0.61161011,0.0016860093,-0.5274052,-0.61161011,-0.21133393,-0.095596209,-0.42413557,-0.45677617,0.0016860093,"2"
"194","GOV22",2010,-0.31060052,-0.79839057,-0.45677617,0.52548218,-0.22367902,-0.39496934,-0.49050292,-0.22367902,-0.39496934,-0.31060052,-0.79839057,0.52548218,-0.45677617,-0.49050292,"2"
"195","GOV22",2016,0.13448247,2.6487215,-0.45677617,-0.7490741,0.93224251,0.013324385,0.29314533,0.93224251,0.013324385,0.13448247,2.6487215,-0.7490741,-0.45677617,0.29314533,"4"
"196","GOV22",2020,-0.62101424,-1.1765707,-0.45677617,0.62478673,2.2958121,-0.63016665,-0.84719622,2.2958121,-0.63016665,-0.62101424,-1.1765707,0.62478673,-0.45677617,-0.84719622,"2"
"197","GOV23",2010,-0.61141425,0.1799159,-0.45677617,-0.33486745,0.46952978,-0.6316967,-0.57857758,0.46952978,-0.6316967,-0.61141425,0.1799159,-0.33486745,-0.45677617,-0.57857758,"4"
"198","GOV23",2016,-0.60789263,-1.0284783,-0.45677617,0.50968802,0.18022341,0.20074557,-0.76306373,0.18022341,0.20074557,-0.60789263,-1.0284783,0.50968802,-0.45677617,-0.76306373,"2"
"199","GOV23",2020,-0.60498905,-1.0226156,-0.45677617,1.2126182,1.7923173,-0.53603357,-0.71742237,1.7923173,-0.53603357,-0.60498905,-1.0226156,1.2126182,-0.45677617,-0.71742237,"2"
"200","GOV24",2016,0.020118037,-0.013862959,-0.45677617,0.50204009,1.5052453,-0.37655833,0.045182526,1.5052453,-0.37655833,0.020118037,-0.013862959,0.50204009,-0.45677617,0.045182526,"4"
"201","GOV24",2020,-0.62101424,-0.60570264,-0.45677617,-0.74301589,-0.8788048,-0.24803376,-0.2852543,-0.8788048,-0.24803376,-0.62101424,-0.60570264,-0.74301589,-0.45677617,-0.2852543,"2"
"202","GOV25",2010,0.15778251,0.023520995,-0.45677617,-0.60653931,-0.65810347,-0.51796317,0.012383432,-0.65810347,-0.51796317,0.15778251,0.023520995,-0.60653931,-0.45677617,0.012383432,"2"
"203","GOV25",2016,0.69940031,0.23742831,-0.45677617,-0.23220947,-0.36530584,-0.50148624,0.16416392,-0.36530584,-0.50148624,0.69940031,0.23742831,-0.23220947,-0.45677617,0.16416392,"2"
"204","GOV25",2020,-0.55618554,2.6487215,-0.45677617,-0.94970006,-0.64289951,-0.62044132,-0.36699402,-0.64289951,-0.62044132,-0.55618554,2.6487215,-0.94970006,-0.45677617,-0.36699402,"4"
"205","GOV26",2010,-0.51430357,-0.78567636,-0.45677617,0.27617678,0.033655822,-0.16206923,-0.51486683,0.033655822,-0.16206923,-0.51430357,-0.78567636,0.27617678,-0.45677617,-0.51486683,"2"
"206","GOV26",2016,5.3989606,0.6470955,-0.45677617,-0.98860407,-1.1969426,-0.28254634,0.18201396,-1.1969426,-0.28254634,5.3989606,0.6470955,-0.98860407,-0.45677617,0.18201396,"4"
"207","GOV26",2020,0.83910239,-0.33446455,-0.45677617,-0.5868777,-1.2026247,-0.31946003,-0.51514262,-1.2026247,-0.31946003,0.83910239,-0.33446455,-0.5868777,-0.45677617,-0.51514262,"2"
"208","GOV27",2016,-0.028370611,-0.075260334,-0.45677617,1.2317895,-0.35837683,-0.52602446,0.41481131,-0.35837683,-0.52602446,-0.028370611,-0.075260334,1.2317895,-0.45677617,0.41481131,"4"
"209","GOV27",2020,-0.62101424,-0.28582323,-0.45677617,-0.64322096,-0.68086553,-0.61597496,-0.17981704,-0.68086553,-0.61597496,-0.62101424,-0.28582323,-0.64322096,-0.45677617,-0.17981704,"2"
"210","GOV28",2010,-0.28970879,-0.61402774,-0.45677617,0.0043862718,-0.12385493,-0.46805483,-0.47266823,-0.12385493,-0.46805483,-0.28970879,-0.61402774,0.0043862718,-0.45677617,-0.47266823,"2"
"211","GOV28",2016,-0.5216049,0.32578918,-0.45677617,0.90021539,2.3358984,-0.23990168,0.60140073,2.3358984,-0.23990168,-0.5216049,0.32578918,0.90021539,-0.45677617,0.60140073,"4"
"212","GOV28",2020,-0.28026912,-0.56290901,-0.45677617,0.95124382,1.7646674,-0.61005163,-0.35739091,1.7646674,-0.61005163,-0.28026912,-0.56290901,0.95124382,-0.45677617,-0.35739091,"2"
"213","GOV29",2010,-0.012118613,-0.43180707,-0.17892295,0.15231498,-0.53562933,0.71039927,0.57957697,-0.53562933,0.71039927,-0.012118613,-0.43180707,0.15231498,-0.17892295,0.57957697,"4"
"214","GOV29",2016,-0.62101424,-1.1765707,-0.45677617,2.4937549,0.94088823,0.3578909,-0.84719622,0.94088823,0.3578909,-0.62101424,-1.1765707,2.4937549,-0.45677617,-0.84719622,"2"
"215","GOV29",2020,-0.62101424,-0.82287079,-0.45677617,-0.22477508,-0.94252485,-0.011455406,-0.45948842,-0.94252485,-0.011455406,-0.62101424,-0.82287079,-0.22477508,-0.45677617,-0.45948842,"2"
"216","GOV3",2010,-0.14094746,-0.69439101,2.5069914,-0.34161377,-0.77549309,1.4443457,-0.54809976,-0.77549309,1.4443457,-0.14094746,-0.69439101,-0.34161377,2.5069914,-0.54809976,"3"
"217","GOV3",2016,-0.58101577,-0.13566995,-0.45677617,1.1558638,1.5594175,-0.30971012,0.16241379,1.5594175,-0.30971012,-0.58101577,-0.13566995,1.1558638,-0.45677617,0.16241379,"2"
"218","GOV3",2020,-0.60275704,-1.0724554,-0.26365706,1.7751728,1.5530838,-0.48976287,-0.72257268,1.5530838,-0.48976287,-0.60275704,-1.0724554,1.7751728,-0.26365706,-0.72257268,"2"
"219","GOV30",2016,-0.31039596,-0.46980536,-0.45677617,-0.6845451,-0.69175524,-0.38819978,-0.118572,-0.69175524,-0.38819978,-0.31039596,-0.46980536,-0.6845451,-0.45677617,-0.118572,"2"
"220","GOV30",2020,-0.62101424,0.17919101,2.3591077,0.17775801,1.455339,-0.60965484,0.23937391,1.455339,-0.60965484,-0.62101424,0.17919101,0.17775801,2.3591077,0.23937391,"3"
"221","GOV31",2010,-0.58492059,-0.88988328,0.56914335,0.22880226,-0.3290661,1.4633383,-0.41516802,-0.3290661,1.4633383,-0.58492059,-0.88988328,0.22880226,0.56914335,-0.41516802,"3"
"222","GOV31",2016,-0.048433311,1.8496792,-0.45677617,-0.42143071,-0.12306745,-0.66966546,0.07790295,-0.12306745,-0.66966546,-0.048433311,1.8496792,-0.42143071,-0.45677617,0.07790295,"4"
"223","GOV31",2020,-0.56336927,-0.91333824,-0.45677617,0.88584483,1.5075903,-0.62361252,-0.66658187,1.5075903,-0.62361252,-0.56336927,-0.91333824,0.88584483,-0.45677617,-0.66658187,"2"
"224","GOV32",2010,-0.47030896,-0.11209207,-0.45677617,0.23228219,0.13358699,1.1426711,-0.44126293,0.13358699,1.1426711,-0.47030896,-0.11209207,0.23228219,-0.45677617,-0.44126293,"2"
"225","GOV32",2016,-0.62101424,-0.8468653,-0.45677617,-0.56576878,-1.1869594,-0.27637991,-0.75200552,-1.1869594,-0.27637991,-0.62101424,-0.8468653,-0.56576878,-0.45677617,-0.75200552,"2"
"226","GOV32",2020,-0.62101424,-0.56353754,-0.45677617,-0.6669082,-1.2004741,-0.67136317,-0.66839522,-1.2004741,-0.67136317,-0.62101424,-0.56353754,-0.6669082,-0.45677617,-0.66839522,"2"
"227","GOV33",2010,0.064016268,-0.6294567,-0.45677617,-0.58978027,-0.69784349,1.3804156,-0.34188068,-0.69784349,1.3804156,0.064016268,-0.6294567,-0.58978027,-0.45677617,-0.34188068,"2"
"228","GOV33",2016,-0.50181895,0.46943846,-0.45677617,-0.47822478,0.1601321,-0.67761505,-0.45212272,0.1601321,-0.67761505,-0.50181895,0.46943846,-0.47822478,-0.45677617,-0.45212272,"4"
"229","GOV33",2020,-0.54394037,-0.25658667,-0.45677617,1.2011187,1.404547,-0.37515867,-0.012974182,1.404547,-0.37515867,-0.54394037,-0.25658667,1.2011187,-0.45677617,-0.012974182,"2"
"230","GOV34",2010,0.32157484,0.039693467,1.0940324,-0.55202305,-0.42672202,-0.54722011,-0.13268805,-0.42672202,-0.54722011,0.32157484,0.039693467,-0.55202305,1.0940324,-0.13268805,"3"
"231","GOV34",2016,-0.62101424,-0.70285296,-0.45677617,-0.048943669,0.41703036,-0.63578296,-0.77190626,0.41703036,-0.63578296,-0.62101424,-0.70285296,-0.048943669,-0.45677617,-0.77190626,"2"
"232","GOV34",2020,-0.594064,-0.91118747,-0.45677617,0.33645868,0.72743064,-0.62804568,-0.7194826,0.72743064,-0.62804568,-0.594064,-0.91118747,0.33645868,-0.45677617,-0.7194826,"2"
"233","GOV35",2010,0.80991101,-0.33684093,1.0821031,-0.60683197,-0.77549309,1.3873681,-0.41516802,-0.77549309,1.3873681,0.80991101,-0.33684093,-0.60683197,1.0821031,-0.41516802,"3"
"234","GOV35",2016,-0.39946821,0.37004232,-0.45677617,-0.28766692,0.014803646,-0.48368192,-0.060281735,0.014803646,-0.48368192,-0.39946821,0.37004232,-0.28766692,-0.45677617,-0.060281735,"4"
"235","GOV35",2020,-0.49019253,-0.54043514,3.036232,1.635762,0.80846471,-0.51300514,0.17054495,0.80846471,-0.51300514,-0.49019253,-0.54043514,1.635762,3.036232,0.17054495,"3"
"236","GOV36",2010,0.845321,-0.29516697,-0.45677617,-0.14690372,-0.3676089,0.2738995,-0.1145626,-0.3676089,0.2738995,0.845321,-0.29516697,-0.14690372,-0.45677617,-0.1145626,"2"
"237","GOV37",2010,0.1139827,-0.22500545,2.4011426,-0.82071322,-0.74775553,-0.14015776,-0.43105403,-0.74775553,-0.14015776,0.1139827,-0.22500545,-0.82071322,2.4011426,-0.43105403,"3"
"238","GOV37",2016,-0.52284515,-0.42581677,-0.45677617,-0.37048137,0.60081822,-0.39137354,-0.1323055,0.60081822,-0.39137354,-0.52284515,-0.42581677,-0.37048137,-0.45677617,-0.1323055,"2"
"239","GOV37",2020,-0.62101424,-1.1539767,6.2117009,2.0527368,2.1953247,-0.58025038,-0.82359999,2.1953247,-0.58025038,-0.62101424,-1.1539767,2.0527368,6.2117009,-0.82359999,"3"
"240","GOV38",2010,1.1459184,-0.38660508,-0.45677617,-0.73302692,-0.80339479,1.4999982,-0.28223628,-0.80339479,1.4999982,1.1459184,-0.38660508,-0.73302692,-0.45677617,-0.28223628,"4"
"241","GOV38",2016,1.8462977,0.26288414,-0.45677617,-0.83812082,-1.0488459,-0.40028331,1.4664942,-1.0488459,-0.40028331,1.8462977,0.26288414,-0.83812082,-0.45677617,1.4664942,"4"
"242","GOV38",2020,-0.59139001,0.97081,-0.073538989,0.47621745,1.2156574,-0.59002739,0.57819128,1.2156574,-0.59002739,-0.59139001,0.97081,0.47621745,-0.073538989,0.57819128,"4"
"243","GOV39",2010,0.15686585,-0.52326584,-0.45677617,0.037224166,-0.17376697,-0.41551229,-0.34188068,-0.17376697,-0.41551229,0.15686585,-0.52326584,0.037224166,-0.45677617,-0.34188068,"2"
"244","GOV39",2016,3.9144945,0.37112227,-0.45677617,-0.89001131,-1.1470072,-0.57596952,-0.69251484,-1.1470072,-0.57596952,3.9144945,0.37112227,-0.89001131,-0.45677617,-0.69251484,"4"
